"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1382818945275","28.4600405646666","30.2314217155694","31.7057704502219","30.8709032009106","25.4959027636962","23.712540005819","26.9064748201439","29.2150359314538","28.7791426422662","33.5810162991371","35.1612903225806","32.5144199957274","33.2519332519333","30.2928683210373","28.9319934564151","28.5056967572305","26.647564469914","23.8258550178984","23.1114770671799","21.5389472592588","20.5750010423655","20.5511841444614","21.5752457811446","","",
"Africa Eastern and Southern","AFE","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","21.1732559391295","","","","","","","","","","","","26.588544873357","25.9528424694698","24.5250617326523","24.0854176194638","27.7656247521751","27.9198406461884","22.7880071075714","22.2988771085997","20.6519388888664","16.2522573464756","15.8001440496888","14.4444417673648","15.5873576027342","16.9659917976948","16.3576206547536","18.0311433778926","17.6203185546561","16.9363384286555","17.4971436296235","17.5961643330593","16.7953161318295","15.9742549557544","17.102842737222","16.3872301718417","18.7600904120404","18.2694400666285","18.4202831174124","19.0839048092724","20.3474959564222","19.7585605395727","20.4617289468405","21.495192983876","23.2815462879682","23.391364920461","21.687019178028","23.4414084383967","23.2942518057607","23.8409591576304","23.66544822043","24.1193342865759","21.9023923701352","21.6506380933525","20.8759810046388","21.2956396567797","17.0795298159764",
"Afghanistan","AFG","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","16.115709744894","16.5991981789571","19.1057020506971","14.2011896117076","13.8888936728392","11.2582791310323","8.41269813681027","5.1792826071544","6.4724917522858","6.46687681860701","5.46379407704636","5.46117106687832","6.54596174882259","7.30769221351084","8.76288652354129","9.76525842685535","13.6521735928166","12.4153493064084","13.8720537510231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Western and Central","AFW","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","67.4624772405382","63.688307537884","51.9499105493409","41.3093886937136","34.2585929805147","38.9886927569407","35.4845578612866","32.1278853399121","36.3476965755945","36.6908556101773","34.2270834906942","31.1140840395776","32.4505852871955","33.1385443163401","29.5310802963696","29.2265048013741","30.6288807369321","31.9830857363869","29.8328346072634","27.3351275480615","26.7297597481382","24.4948266318721","25.8519756085742","24.2717104565673","24.4476622168764","24.4413939687656","21.405600885887","20.7101519278439","22.1004741345808","19.9584988710317","18.3830320187303","18.8792680873656","19.6687648716628","20.9579451560157","21.2217026254158","20.7415406960382","19.0466589378629","21.5737760290161","24.7245214488019","27.4867497304598",
"Angola","AGO","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","","","","","30.4932189762628","30.4932189408191","30.4931731253335","30.4511106101187","30.8936687341035","27.5565797901657","23.3007709224417","25.730579355956","30.8040531755393","42.8208588143755","28.1973097641434","26.4243536899122","26.6675788564223","26.1429693456408","27.5004618720416","34.2024891287855","27.2147084386719","24.1303045822126","21.3859144317682","19.7856530950657","22.7622595620963",
"Albania","ALB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","35.805834723522","36.3861156517659","39.2829001338862","37.373346292896","32.9255350791543","33.9319591391124","32.0348354243886","29.4538695223043","29.957542067619","32.8770715994479","30.360946807547","7.60311109567282","5.65668410228241","13.6761374504386","18.8965848987739","21.2785134595821","18.0637836927019","16.6594964497617","19.7425812412737","19.7347080990611","30.7962591863962","34.9886815804971","35.2640459672128","33.8968868065619","34.1967670412024","36.8696660470205","35.6975146295823","34.4619785970732","35.7784370256008","34.5578335598682","30.3086626557515","31.4136118408633","28.3285481336596","28.052535580742","25.6746800876021","25.8190278602373","25.2238551267199","25.052534735067","24.1010254948933","","",
"Andorra","AND","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","29.5065137843454","31.151045903778","29.9281666358658","29.2166378403709","24.9862617535847","23.7820632439261","20.9358472933287","21.6994500530149","19.5799216807716","22.8985913005194","20.8738570459977","23.998812694195","26.7487347592675","25.2019288390162","24.7419620538114","23.9227908803603","19.1065701016844","22.3100677361482","22.0840259332419","20.2273664470761","22.6352503263288","21.7364153488184","22.9333630748189","21.9369464978873","22.2812690465626","23.3949791399843","26.6088789060179","27.6029373948049","29.4422894271547","27.4802854384394","24.9442391733498","24.0959631058979","24.4610606801162","25.4501516214451","29.045072376296","29.1169031469905","27.7992553245375","25.9869197887213","27.6301392347459","",
"United Arab Emirates","ARE","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5025971503274","22.5456815521944","22.1297618369823","19.9785190602061","20.1668488058722","19.2703996822451","25.1991828204692","25.0980915438506","31.6335487625593","27.1211143215278","23.1614755622093","21.8848069905589","19.2579769730643","22.1684356520441","25.6391794493979","26.0197272140739","25.2956206298763","23.5115029839082","23.83282002689","",
"Argentina","ARG","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","23.4792342590099","27.7664470644615","21.7309350217721","18.2728788276194","21.4739126232485","22.4276757468008","20.5425466290179","21.2150357873283","21.6904972921362","23.9906052021963","24.4400952475051","24.1130324177909","23.8915446190398","20.8938115320811","22.2603317856376","29.4410469590453","30.7294395903282","30.9416888037918","27.8001595709474","25.8567694613329","25.2577862895999","22.6910887215998","21.7549479464592","20.8877523061467","19.9640924492995","17.5890669180019","17.4617642050861","19.5548660012086","18.6400388971926","15.5146982752804","13.9969815756662","14.6369773950796","16.7024057741857","19.6881104233422","19.9656232520199","18.5004105114971","19.6238724452255","20.8260515469902","20.9707691548621","17.8629278753399","17.5334874363903","15.6259653308051","10.8539052402585","14.1469621012504","17.5512703642799","18.8882641376513","18.6804872364334","20.099113202908","19.5727758777106","16.0531123592112","17.7055338062046","18.39845891735","16.5019865298875","17.3057789012596","17.2628810064651","17.0707048841583","17.6632278606203","18.2125671747754","16.0469030586883","14.5750382759291","13.7765982499445",
