"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.775979118348006","6.52081745863551","32.5472454178506","58.2489573453499","67.6675134447233","92.2538979479274","53.0691687423533","62.4893225176886","67.7366949690076","70.3317078397093","69.3188355736064","97.3046593713012","82.9705560208606","85.352989243293","57.9016520913586","72.8086828857672","119.99529222093","101.811965744879","140.438644345896","111.326051770582","130.709294176876","93.8063723424425","96.7561646344269","91.8245149025671","118.773885943277","111.176311225487","87.4561839727471","47.9784625809609","141.909604597288","",
"American Samoa","ASM","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","0.157111655744514","47.5375546681879","32.8700665823035","49.8773097540749","86.548053705494","58.0289484611459","52.9476330372211","88.9090056740111","146.304357763567","80.1230140703325","54.5492786474219","38.1975899115601","47.746217491037","81.7760823709373","90.0944686335057","136.824375939395","69.9921001272097","73.7210774073593","114.104446113244","72.4491549092283","45.608647399547","61.9038384460367","33.0556847175925","55.1470571927593","60.6635322162769","136.303412259609","145.164316262526","129.98802892419","111.1226224383","172.545917250527","70.9863715555335","23.6474289787813","98.9418430632282","39.6542340735026","59.3842574720413","71.0822794536077","49.1105936949591","223.33295294118","172.773110098531","23.117677991409","17.3751506215561","27.5491017082202","15.923737157204","1.90435894152092","107.938173337542","182.692509010904","282.551619565027","",
"Australia","AUS","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Austria","AUT","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Azerbaijan","AZE","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0412598008418277","1.0065022796449","3.18478997187904","19.6182694861304","15.5549773474986","12.4127271171392","23.4822820857454","15.2104133211616","21.4211894397294","17.4701191027448","28.4680446373051","42.9285540854501","36.6803899368841","21.1677604082411","25.0719440762745","24.0260244919903","24.8575387830042","25.6863781298943","24.3181057931538","17.2823346578786","31.3711344795208","30.8516213957771","-7.5216628057718","22.7308033308548","7.2108553144774","8.14014456367634","12.5359838737395","8.79396554126945","12.0686939262323","",
"Burundi","BDI","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","2.69128022009466","2.52065077565944","3.80763029003488","2.07798090666496","2.67323845570351","1.57059032009483","2.81659409290401","3.19991142528609","3.88680621620136","4.3732859619796","5.0789435326952","6.14164314594215","7.21638372024238","7.45051499266366","10.2429003052086","12.8266828558035","11.6153564660305","12.3597527088584","18.7148804592728","23.2867022503216","27.8907243911047","28.2783161747464","28.6319219270697","30.5966991340945","29.7916334499316","28.8707333077888","39.148758029853","39.1116773716578","38.7911628894135","38.8613763064253","48.2721027669024","46.0743111623438","54.397369687941","37.4177261798945","52.7397667372717","47.9284956327415","18.2372921684699","9.21248021944632","11.1145887424332","11.9831524968871","14.6279800232038","21.3392105426887","25.6424489637726","32.9417719609539","50.3134752002918","49.6384365062711","56.7860813519814","64.1739359556656","64.0442200439203","68.5607575728527","72.341918864407","63.8774342482775","56.6915894919827","58.5757156418994","52.3551671585482","36.0786191816478","70.8085309907872","40.2530345242333","40.3637305340844","51.0763687230401","",
"Belgium","BEL","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Benin","BEN","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.00822497932567719","0.600195071130613","1.49826381189478","1.67527647128664","6.98773094212333","6.79238112126969","5.56268292681153","5.9481420219455","4.70699843362373","4.6094638335383","5.06122564452279","9.73602195215518","6.58438840120191","8.50440348328435","10.3751850465642","16.5718937531684","15.1620668092947","14.2189549256866","17.1229135606687","23.382494498537","23.7358573806552","21.2663136932576","20.2916852075244","21.0225895199374","18.0498594668897","21.9492718858398","30.5755195520188","29.4801043353707","33.8059651083372","55.5744571842416","53.6066274090016","51.5895154908576","50.4594613915779","52.1138111130896","44.8670560843113","47.5078362799267","47.3050773816663","35.2057508984088","31.7188984591133","31.8782639343464","35.6498586316381","39.6256594047043","30.3670797058603","40.1552744550237","50.553529920559","43.7321766846486","48.7179275133063","56.2154717674741","73.2121643942852","75.7497750412555","74.9267298773629","71.0941911487421","52.2013306346831","65.9896855591572","58.2608522719388","41.2851336722667","46.0592985187759","60.8490663963536","50.0320630383092","51.0297700599421","",
"Burkina Faso","BFA","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.0414139644532005","0.275815294436266","0.893086067763789","0.823419946868647","3.02026452782189","3.33727941158832","3.20754297847781","3.67207730437971","4.19760882884363","4.34139892897688","3.90961687018689","5.03024628384274","5.8916694496721","9.59448085106565","15.9469010073309","14.3795959869716","12.7302510963575","17.0450291782746","24.0214865641394","29.4019960954385","30.7731236601236","30.7551748707268","29.3632854638825","24.6754148177335","24.2961345042348","24.3908190280169","33.9075209811038","32.9456212562752","34.3189632532071","30.9190706352159","37.0592186840405","46.3697244309594","46.6144861018976","49.0961859022658","44.1192176528532","48.6081115144116","40.4175013293867","34.6076776290213","36.4782693113371","35.3426175592806","15.4876600339971","32.7294645668768","35.8144077943639","42.7385299520135","49.681610765542","52.0185802152526","65.1195836361993","66.146369103173","68.1006625299527","71.5734057841697","66.9404595117099","61.0611348504671","69.5372894147684","61.2131874662256","63.8779786699749","55.1273360689906","55.2108042844176","46.4825225102251","56.1371008644371","56.5320804491382","",
