"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Barbados","BRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9579.78615986254","9481.93857173521","9111.93658685117","9366.91757252544","9721.5803558791","10084.8913608638","10634.2513112528","11282.3994233985","11784.2040669881","11944.635696516","12705.1228737181","12630.94303922","12887.8262164847","13368.3499351522","13873.8960912826","14816.1172972448","16098.2105334943","16820.353282898","17190.9462185782","16374.5150748113","16127.8113837512","16304.3824246065","15310.1139268025","15334.8282457896","15175.4956415237","15510.6612056616","15951.9586760888","15789.0411622149","16051.2558119276","16300.422208391","13576.8017995317",
"Brunei Darussalam","BRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55915.1637844047","57946.1353524282","60345.9689564284","60248.9487171343","61767.6608627538","64188.5508346921","65587.8423612733","64190.1631172206","63099.2411459933","64532.5146382727","66439.1367194862","68349.9303844996","70717.7790012773","72755.3211265061","73808.3213789057","75214.167116211","79772.8905497993","81012.9900947598","80036.7459938278","78298.5229939319","80280.0244489225","83935.2257151622","88245.9583498698","83788.5108927602","81371.2308691448","62540.6252209261","56297.2267116989","60994.5315563275","61839.1175656081","64724.1323936862","65661.6939297088",
"Bhutan","BTN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1559.52346822101","1594.16597326599","1705.87024459778","1787.44537265198","1918.47693317744","2086.57936465605","2214.69039605721","2329.87652653368","2439.44096823651","2609.77483186744","2696.37839136602","2923.11646372663","3229.50883026657","3480.08417066715","3723.4617282224","4056.15255166907","4412.51005792387","5302.73422031415","5608.4944604718","5972.87056933915","6693.51591287704","7295.85332842291","7912.14464450907","7989.68917892584","8666.45572463658","9500.65071564979","10457.244384538","11142.4746724654","11620.9159001164","12332.5394928352","11508.1741774838",
"Botswana","BWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5682.07212188957","6124.06540503411","6270.37860229716","6375.62230328316","6583.54464446275","7022.21181352353","7388.87180135711","7953.38619332669","7897.09066205211","8597.69624041558","8784.19407640036","8830.94224907284","9347.85152298419","9791.02543257698","10144.5063829464","10733.2254814196","11742.5006428721","12780.6386819471","13552.6333716045","12366.5540206239","13352.2879340646","14252.6847646291","13590.5155297994","14707.5949596616","16300.829510516","15547.1643247545","17260.4565424384","17253.6874951645","18058.060955774","18528.5884353174","16920.8466745308",
"Central African Republic","CAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","635.437472516525","637.008608777779","593.03890871786","591.745668585653","616.024053430699","655.888543943044","624.596295605886","652.435841337507","674.282029515057","692.203698323647","674.440851650532","704.222542934992","725.61483382938","684.955920314678","730.746977650051","745.573232390044","789.209642056639","831.608980433439","849.941050174164","916.187705564127","958.921104128334","1012.65740130414","1102.02752561172","738.474892262448","720.324109649209","787.012906484635","851.072671306351","912.803045335037","955.513744292128","985.112041352215","979.58306608745",
"Canada","CAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25250.258480875","26310.7044336176","27841.3533496575","29362.9452451183","30214.092507567","30963.0530022941","32333.482974789","33911.0436805378","36327.2286544972","38106.3566318206","39555.5009794104","40376.3068799056","38893.7205280568","40114.1895852364","41666.7076267956","42290.9654102745","44298.5787342765","45753.7505547994","44670.0805385838","46472.3402486315","48317.0965785817","50239.9910453428","50660.5777927922","48072.583756378",
"Central Europe and the Baltics","CEB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7086.79323789144","6641.11849197686","6682.39709408609","6950.50924112884","7389.26038556199","7974.5306256413","8378.73176252848","8700.29814953979","9093.74627689026","9393.39857868219","10015.5079515341","10798.8292561136","11625.2762029798","12322.1776677623","13463.2566786496","14302.1330397957","15889.6369511771","17726.5085607892","19660.9934142645","19701.2711874592","20802.0362737267","22181.440519114","22962.7775708133","23954.0431938385","24969.9252923895","26121.9602561649","27858.0574631239","29878.7855009266","31905.9485771833","34103.2942698065","33711.8590787065",
"Switzerland","CHE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28416.8232499256","28747.2226078168","29067.2429338151","29449.0180764297","30217.929933697","30793.4459367989","31465.2315568349","32759.6342179636","33903.7545975435","34818.0760351278","36788.6942898341","37913.091052673","38814.3717381965","38800.8651100573","40302.9860399496","41749.2164457237","46440.7399838785","51145.9411665763","54096.8078629618","53393.3033597623","54900.3143485052","57987.5020305492","59933.5986829168","62225.087267788","64103.0104476336","66020.2043398841","68105.1549836834","69103.570264696","71705.6099676226","73114.4683604496","71352.3525990268",
"Channel Islands","CHI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4511.17209753179","4952.53960810486","5622.77774235554","6119.38145866539","6568.77796586411","7351.82983022868","8011.57277265605","8637.32662065805","8995.76322152457","8977.1168417076","9553.56849069601","9972.65166946656","10333.0609557183","10841.325904755","11812.6341256259","12746.5896892655","15753.9601005362","16941.8298335969","16501.8098843946","16159.6071479931","18161.8092446236","20342.5614772686","21507.6925701952","22439.2732478593","22786.642771331","22698.5456555402","23437.5925260344","24470.7036236997","24740.4961524432","25974.7316377039","25067.6916009163",
"China","CHN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","982.500870278052","1094.77143147265","1263.416318139","1456.07946949166","1662.15875872696","1862.55412223999","2063.11692638433","2269.2014013591","2451.15280360163","2653.97362585327","2920.56079076815","3210.00939572914","3534.84912978684","3937.31287532441","4425.87419106099","5053.94579810189","5836.57343667871","6810.60390010026","7574.22445504338","8307.84951896429","9253.76518771214","10299.8706939935","11197.5969363537","11923.7526189386","12549.7718312977","12978.7689105655","13572.6199886994","14344.4212394424","15608.9670692513","16772.8431692214","17311.9979202848",
"Cote d'Ivoire","CIV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2053.967635826","2049.11356930805","2017.25218010932","1989.75679400641","1979.55251490964","2094.27970566454","2224.55924967301","2275.39966056168","2343.4172526155","2348.93035417702","2291.44226665086","2289.12582050363","2236.32908595314","2199.90058322742","2239.75509493836","2300.1223574163","2354.29159481898","2406.77731226442","2460.24721854505","2501.72852203478","2522.36566687551","2404.04262261539","2626.06838275999","2828.40121338611","3127.48068718689","4652.88961920098","4726.98073995015","4830.75051522678","5154.33170207433","5432.99260799494","5458.23665112582",
"Cameroon","CMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1855.40938400756","1790.70636388198","1723.39806980891","1578.25491204477","1600.54560080124","1644.93007818124","1701.69970258773","1774.15259866745","1826.59468439816","1882.7763475251","1941.69725371582","2017.01136491752","2079.75982782984","2156.69088282114","2302.11614353365","2357.0483828289","2444.75354028074","2562.26340301803","2629.88587195569","2634.6770179645","2681.88747623149","2773.89613583505","2855.4460228247","3002.61050903784","3185.35585075002","3260.52384948856","3405.0561658813","3554.52153858313","3690.06878859051","3796.30791083277","3772.74498554994",
