"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","-3.41587537923481","-1.34391135950224","-7.914978966698","-15.0602004846678","0.688142886624092","12.4056725622849","5.85048940166276","-0.555189349660679","-5.34230429178496","-2.81937690797629","-0.13579099860975","6.42478884594068","7.91896094068517","9.3010210895448","6.80999474559152","6.53544034453265","-3.27376730666074","4.044402451379","4.97835648824582","4.51591433886666","8.85389995163399","11.6584109686884","11.1094272909619","14.1606570694907","12.4492534127413","12.5026460552792","-1.27473863961119","1.31990467039407","12.3553443138319","4.8143285290508","5.60967289586","2.73700541729256","1.91775951567794","-0.225974228331822","1.75458722920014","2.27807301549588","1.45265152247003","-8.48439233078034",
"Afghanistan","AFG","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Western and Central","AFW","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-16.5043733672521","-18.2128785499352","-24.6746276632896","-9.34405534081212","-2.94821384813353","-9.34338145486446","4.32348254153705","0.537848323362596","11.3540365167678","-0.334347141141095","-0.997342707461087","7.1895264062545","-0.159127164794953","-5.70476333617107","7.01581117217833","5.12067577538684","2.46062612466184","-0.22879727649881","6.94873860461256","-16.7279024355625","9.86799543561814","15.8660970917295","-14.2784865457733","2.77254846169446","30.1783484397628","-9.22577913047044","2.88918724100338","7.21016338635556","4.78398900890657","-1.26043043651501","9.00475514421217","3.74369187568296","10.8081049763099","-0.570775683103335","-1.47075311684681","-5.86683608361938","7.97819528087432","6.66400241785483","-5.16568479967508",
"Angola","AGO","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Albania","ALB","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-20.6186959654179","12.809575131885","37.2702039502796","42.6254249208768","22.7128900029793","5.1713095711505","7.88500650748858","11.7981258761898","7.05847412882787","7.56958357735104","4.6365491077057","4.41658519753867","0.976404220332185","-8.4691704327048","5.9433276959922","-7.85816256290896","-1.9760593922411","-4.54747642488583","3.50031843670877","2.42742051676113","6.03448023232984","2.38619687091489","-3.27766698608507","-1.79098104421837",
"Andorra","AND","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.48273362241845","5.09354236823478","7.69512393998339","10.1491331767096","18.5931066577131","14.8432921061374","16.6844489750245","13.8691084179448","-1.27307823771442","5.14657679398461","7.0653302168694","3.069636714834","4.73605447150133","5.34366665116252","6.06639371793811","-3.9739099378815","-1.67114390510919","-2.47316968743033","2.2266275105318","",
"United Arab Emirates","ARE","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.80420825316391","7.55128601879618","2.60821113926124","15.0783954551015","14.8854286664014","43.2899515851767","0.368590543211212","9.05508998552082","-9.56959725779251","-0.133702059884385","1.05673432409341","-5.68689337977005","10.8853459483439","4.31581813454298","8.83788920483848","-17.2694219697248","3.60407710536505","0.0218497703917677","",
"Argentina","ARG","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","14.1666155544997","-8.02954763370595","-13.4920725012802","10.0922234969661","4.99955277676123","0","4.76238752185422","12.8788082568197","22.8184800855458","1.70496312019297","8.15603772091697","1.0926915028104","-7.27272639406985","4.02781958391354","0.203752686386196","10.4726971461615","20.8467476111284","-12.7951910673063","6.76892221740803","8.32789289829688","-14.9759380333043","-19.942884175037","0.399509005966109","-4.13438860782503","-14.1047118268632","11.0407766323782","12.9359200001994","-3.51973099166241","-21.601560032309","-16.8500891659871","29.9416784009626","32.6434665462427","13.6231386335705","13.6722674997883","-13.0840546642831","8.88330752686663","17.6628635760303","6.54396771272823","-12.6098546027334","-6.8042601361996","-15.6610502355732","-36.4475779912195","38.1661814013496","34.4252036961774","15.8283723953056","14.4728160245337","20.4531987245096","8.69543468108299","-22.5728525826975","26.2545837882007","17.3779623127791","-7.07520117916177","2.33948967147784","-6.75554748075416","3.46250474757086","-5.77846916419638","13.3805740859889","-5.99420838772967","-16.0037980706626","-13.0291702945562",
