"","Country Name","Year","GDP Per Capita PPP","Private Expenditure Consumption (% growth)","Gross Fixed Investment (% growth)","Govt Expenditure Consumption (% GDP)","Exports of G&S (% GDP)","Imports of G&S (% GDP)","Human Development Index","Gross Capital Formation","Net foreign asset","Net FDI (BOP)","Exchange Rate","Total Reserves","Inflation Rate","Govt Effectiveness","Female Adult Mortality Rate","Male Adult Mortality Rate","Real GDP (% growth)","major.event","GDP Per Capita PPP (Year+1)"
"162","France","2010",35930.3143995293,1.88358120189849,2.08121631108165,23.9892566941431,26.7882998402738,28.0794912416196,0.879,21.9462944966869,656231070500.31,33671093773.6311,NA,165852088071.189,1.53112270420924,1.467713,53.661,115.675,1.94943762312663,"0",37440.6334729758
"163","France","2011",37440.6334729758,0.617673076246035,2.06605227411978,23.744527827615,28.4213374764194,30.369238945981,0.882,23.2209093704773,637166079102.58,20277561650.9941,NA,168490291143.589,2.11159795174997,1.397927,52.553,112.591,2.19270063266654,"0",37679.1189105924
"164","France","2012",37679.1189105924,-0.423139935298906,0.231322420201877,23.9504999032939,29.2030271868495,30.499031981938,0.885,22.6266322737796,577724530297.709,19070158223.0149,NA,184521825603.75,1.95419531613507,1.380778,51.592,109.097,0.313134751077172,"0",39523.8551519345
"165","France","2013",39523.8551519345,0.509474280496946,-0.805538943972607,24.1116877142286,29.3647378670492,30.3993172078638,0.889,22.2871930659001,548806411572.244,-13973846914.2205,NA,145161108178.662,0.863715497861826,1.489328,50.507,105.322,0.576326674771792,"0",40144.0268283679
"166","Germany","1996",24019.3435410224,1.59663807521395,-0.444179016746261,19.7125503544328,22.8600276884323,22.1455932715028,0.846,23.2622906452654,NA,44977189363.3576,1.50477416666667,118323129017.474,1.44972647330127,1.724677,69.158,140.48,0.80582289149001,"0",25344.0441172764
"167","Germany","1998",25344.0441172764,1.44264611841369,4.0187148003735,19.0981523217601,26.4069062062529,25.1780661431082,0.86,24.0204624656229,NA,67478470728.333,1.7596676,108265125242.492,0.911185301235183,1.881973,64.675,129.383,2.01393278519326,"0",27210.8722581114
"168","Germany","2000",27210.8722581114,1.64525598694483,2.07872680529178,19.0445168295331,30.8477115722895,30.678349430323,0.876,24.4868640029586,NA,-149835377773.513,NA,87496869035.2706,1.44026818676794,1.885063,63.354,125.456,2.91250296366708,"0",29178.6374658122
"169","Germany","2002",29178.6374658122,-1.38036814218468,-6.08386175947938,19.2315706148891,32.5925791130602,28.3423107018725,0.89,20.7763907338999,405595721864.39,-34067396991.4991,NA,89142540697.4245,1.42080560518857,1.719772,61.736,120.763,-0.197973834771361,"0",29877.3263697634
"170","Germany","2003",29877.3263697634,0.422128957562478,-1.62245318275626,19.3256374430834,32.8117129460067,29.0376067680426,0.896,20.436793770941,527095282660.6,-26100676287.2331,NA,96835206408.4992,1.03422776551069,1.41907,60.737,119.369,-0.700116686114356,"0",31307.861593288
"171","Germany","2004",31307.861593288,0.64159290478112,-0.445408834581713,18.8173806198398,35.713363859767,30.5128352456553,0.907,19.8390732457614,685095215692.06,29478097771.3565,NA,97169968440.5447,1.66573340932676,1.487871,58.657,113.98,1.17508813160987,"0",31794.0960095207
"172","Germany","2005",31794.0960095207,0.758408021167583,0.89480120577285,18.7759088585026,38.0595723481521,32.8591405884692,0.908,19.4851222080924,906728848240.13,29088956904.3785,NA,101675919831.833,1.54690965159041,1.505681,57.71,111.806,0.731707163554191,"0",34114.6212431731
"173","Germany","2006",34114.6212431731,1.34176948077314,7.53835001656546,18.3277709762356,41.4329079108458,36.0168212387006,0.918,20.5707146091536,1157017600088.35,60529918995.1491,NA,111637059518.339,1.57742825864226,1.650243,56.008,108.484,3.816441912988,"0",36243.4604251244
"174","Germany","2007",36243.4604251244,-0.23681365754156,3.61083317832214,17.8550539097037,43.3227580964574,36.5516592986738,0.921,21.3799283871097,1448236367607.71,89805058431.6757,NA,135932292207.152,2.29834179696226,1.637844,55.294,106.198,2.97645513131597,"0",37802.3874303197
"175","Germany","2008",37802.3874303197,0.334483984176231,1.58115535114665,18.2555596134287,43.7991902579629,37.7256144732553,0.924,21.4461867119054,1562215032989.8,67071495031.3553,NA,138564426162.199,2.62838174873985,1.522836,54.726,104.309,0.95987913356484,"1",36842.9161976042
"176","Germany","2009",36842.9161976042,-0.086030407321573,-9.45573997601194,19.9916998196857,38.1199069398503,33.1088059597748,0.924,18.5564637143102,1511299435641.33,43037329587.0528,NA,179040277106.549,0.31273762987172,1.578987,54.228,103.586,-5.69383633640285,"1",38982.4263045636
"177","Germany","2010",38982.4263045636,0.710364505644705,5.27423820340556,19.5632116674466,42.565473405085,37.3031508345032,0.927,20.0657853688972,1454108187337.99,60605522285.2814,NA,215977935889.943,1.10380916115812,1.52075,53.275,101.933,4.17988249873657,"0",42541.5310884096
"178","Germany","2011",42541.5310884096,1.84888361315268,7.38724650701353,19.0699297583867,45.0571362806101,40.148984986412,0.933,21.6352336684536,1624030166650.32,10373148758.4483,NA,234104084887.41,2.07517452479837,1.505779,52.91,98.648,3.92519270463411,"0",43359.6148271723
"179","Germany","2012",43359.6148271723,1.50052421743688,-0.227578496430851,19.2768758355158,46.3071201430804,40.2069347359679,0.934,19.7159883583275,1647238417058.35,33639173474.0944,NA,248856490285.757,2.0084909216701,1.538862,51.099,95.548,0.418497594217598,"0",44993.8927459315
