"","Country Name","Year","GDP Per Capita PPP","Private Expenditure Consumption (% growth)","Gross Fixed Investment (% growth)","Govt Expenditure Consumption (% GDP)","Exports of G&S (% GDP)","Imports of G&S (% GDP)","Human Development Index","Gross Capital Formation","Net foreign asset","Net FDI (BOP)","Exchange Rate","Total Reserves","Inflation Rate","Govt Effectiveness","Female Adult Mortality Rate","Male Adult Mortality Rate","Real GDP (% growth)","major.event","GDP Per Capita PPP (Year+1)"
"224","Dominican Republic","2013",12482.1621152034,2.22302243562065,-2.46583324961819,10.448334491604,25.167158727,31.5145973901069,0.718,22.7236665037896,123167231700.318,-1990500000,41.7945034252297,4700626508.01792,4.830950967408,-0.4678043,121.656,207.167,4.87520509332271,"0",13475.0111677589
"225","Ecuador","1996",5715.88181925431,1.26467485266544,-3.02624276975703,10.8754339888743,22.2732846879762,21.9424179952391,0.668,18.5378154326721,1000464488.05337,-499680000,3189.47416666667,2011360128.31461,24.3730886850156,-0.4753117,121.42,204.181,1.73174751447954,"0",6077.54063035609
"226","Ecuador","1998",6077.54063035609,6.88382643482097,4.48284763997455,11.0929970945984,17.8919508668257,25.5031570829793,0.675,23.995657737122,728267533.091393,-869980000,5446.5729,1738909755.15919,36.0984331623782,-0.5137048,118.773,203.364,3.26652940374666,"0",5838.9025248881
"227","Ecuador","2000",5838.9025248881,0.804077218147199,12.4468936647746,9.35039744574381,32.1275352850362,27.3371640115967,0.675,21.2787210115008,1214556662.52418,23439367.9139981,1,1178958455.54319,96.0941136930836,-0.7659045,115.08,200.974,1.0918015643576,"0",6332.18587423771
"228","Ecuador","2002",6332.18587423771,7.07622300441871,18.0922825508548,9.83244039315638,21.4923738863205,27.884175755006,0.684,23.7023784941965,1958336766.0328,-783261009.55,1,1004402765.69838,12.4840185721018,-0.8350485,111.388,198.583,4.09677665885357,"0",6513.29940403056
"229","Ecuador","2003",6513.29940403056,3.00154875959704,0.376968112043912,10.7139124156126,22.5984000546606,24.643230639742,0.687,19.589553285745,2738417860.35123,-871513414.023619,1,1165340428.48352,7.92941000523413,-0.8575776,108.771,195.346,2.72287733695474,"0",7117.17066810899
"230","Ecuador","2004",7117.17066810899,6.43582569093144,5.28039520125093,10.8843542248601,24.5543485987149,26.1108917684824,0.693,20.1990065441413,3661662782.98898,-836939593.895645,1,1439913954.63566,2.74218132941644,-0.9080252,106.154,192.109,8.21102091734038,"0",7598.9506417776
"231","Ecuador","2005",7598.9506417776,4.42770321457455,10.7438466199309,10.7178449173195,27.618174102084,28.4816556016882,0.698,21.6371012322354,5121817942.71503,-493413835.545644,1,2147944603.19674,2.4077697831569,-0.9469087,103.537,188.871,5.29130826699402,"0",8037.88613710275
"232","Ecuador","2006",8037.88613710275,4.35208158950613,4.98331173465864,10.6018937976299,30.3330747691276,29.3767084189742,0.701,22.4598139346222,6187362245.47025,-271428852.53,1,2026480313.69129,3.29874846258218,-0.996869,100.92,185.634,4.40352643383186,"0",8294.64314944288
"233","Ecuador","2007",8294.64314944288,4.23761393211434,3.72171307536516,10.9281551321086,31.9317679733426,30.6553704545877,0.71,22.7048279324151,7902435606.8469,-193872526.93,1,3520672992.45779,2.2761847800212,-0.8693714,98.303,182.397,2.1900639722454,"0",8845.55389092678
"234","Ecuador","2008",8845.55389092678,5.40213542382315,15.9739141606051,11.8304343718496,34.1636395532671,33.8933078227637,0.717,26.387507592576,9373233517.34421,-1057404020.15482,1,4472854631.28031,8.40009593987462,-0.8649213,96.592,179.733,6.35713059990832,"1",8818.67952261285
"235","Ecuador","2009",8818.67952261285,-0.990031220588534,-3.6047391324342,13.7257167286477,25.2491079369784,26.8557410860957,0.719,25.6392650468526,8352141205.7282,-308629890.109,1,3792122231.6349,5.15996829181046,-0.7942843,94.881,177.069,0.566491592100093,"1",9090.31005023095
"236","Ecuador","2010",9090.31005023095,7.71244648670029,10.1898630022015,13.1996528750973,27.8949559708311,32.4082827425812,0.726,28.0373130660068,7844482600.96193,-165893320.363638,1,2622493356.38252,3.55437734567846,-0.7166086,93.17,174.406,3.52529866894027,"0",9857.52052282788
"237","Ecuador","2011",9857.52052282788,5.12851402448003,14.3342665539119,12.7290497491166,31.121199802252,33.3690390907468,0.732,28.1423988779346,8615408595.10476,-646084358.687904,1,2957999383.64451,4.47453265795836,-0.5814251,91.459,171.742,7.86814091910996,"0",10311.4045972003
"238","Ecuador","2012",10311.4045972003,2.87310222813628,10.558267319742,13.3372906659601,30.164809271004,31.5863031373811,0.751,27.7958359385975,9560756475.71774,-567417300.85638,1,2486036143.68357,5.1017218095867,-0.5049652,89.748,169.078,5.641962066712,"0",11153.6852119041
"239","Ecuador","2013",11153.6852119041,3.91557083069472,10.4140913210874,14.005388161856,28.6382882966079,30.9678677603585,0.754,28.4670577868885,10251954904.3261,-727081206.263418,1,4345840333.46757,2.72177577710365,-0.5018982,88.508,166.646,4.94651126690626,"0",11713.1759081751
"240","Fiji","1996",5338.49860263086,NA,NA,15.8710498125335,62.8648901981789,58.8611408677022,0.688,16.7029325120514,512705160.449045,7411102.40148222,1.4033,427533360.864614,3.05016181229799,-0.1241927,181.35,264.398,4.80000043020962,"0",5333.52674130282
"241","Fiji","1998",5333.52674130282,NA,NA,17.4333992997412,60.9377378596438,58.432029228193,0.687,28.2429593545441,802241623.892056,-44392621.3624809,1.98681666666667,385903314.131521,5.71168160413118,-0.2641799,177.882,264.226,1.30000045153811,"0",5836.70323240337
"242","Fiji","2000",5836.70323240337,NA,NA,17.296979536993,65.3864457072474,70.5091957562355,0.695,17.3221733896929,807641859.29777,1714839.26961437,2.128625,412013921.196278,1.09216459977388,-0.4591801,174.547,264.141,-1.69999841605511,"0",6344.80659829273
"243","Fiji","2002",6344.80659829273,NA,NA,16.9560011972463,61.8003591739,64.2522198942432,0.7,19.8500947820014,870662662.657423,-28952265.6021689,2.1867833500115,358935030.765189,0.762032085561215,0.1415984,171.212,264.057,3.19999911373267,"0",6520.69538201286
"244","Fiji","2003",6520.69538201286,NA,NA,16.7660276987985,60.2701091442722,68.7058607722645,0.702,22.142988168394,940003783.564156,-36459497.4705105,1.89576838179997,423606706.258186,4.17274777763033,-0.1133136,168.219,261.967,0.999999344757299,"0",7035.74951726276
"245","Fiji","2004",7035.74951726276,NA,NA,15.7443907012422,54.2008480535254,70.9211395452899,0.709,19.268713643434,893264840.664345,-247358824.220815,1.73310167837133,483077920.013932,2.82748519391201,-0.3909178,165.225,259.877,5.29999970460935,"0",7272.41971049843
"246","Fiji","2005",7272.41971049843,NA,NA,15.9376587301587,54.0674603174603,63.6726190476191,0.705,21.0403234126984,601708997.81313,-162608383.576967,1.69104621571552,321301681.977879,2.36576453830434,-0.0797787,162.232,257.787,0.700000402432437,"0",7573.56300502875
"247","Fiji","2006",7573.56300502875,NA,NA,18.5725069005013,50.0816794036465,67.966652271063,0.708,18.6490545843739,540485247.16512,-583397482.661792,1.73126493278745,313300288.992363,2.49083638787079,-0.0913989,159.238,255.697,1.85248387199486,"0",7634.16881846066
"248","Fiji","2007",7634.16881846066,NA,NA,17.1785628940644,48.6020477564751,61.7874671421481,0.711,15.612828808294,842263013.177858,-470648884.084951,1.61041379610359,528272571.075917,4.80370641306991,-0.4322089,156.245,253.607,-0.850654310045826,"0",7777.73869404717
"249","Fiji","2008",7777.73869404717,NA,NA,15.6259271088892,53.2837129814367,73.9885476884777,0.712,23.423123690115,585284582.962209,-687997805.484995,1.59403441077344,322181205.007235,7.7322785791842,-0.7335429,153.668,250.767,1.03279422025967,"1",7653.4449404745
"250","Fiji","2009",7653.4449404745,NA,NA,16.9148978730373,46.6106418208531,59.434010263408,0.715,19.0187579423067,847433813.709827,-304977999.089014,1.95809503538886,570005077.946111,3.13103559015968,-0.9101737,151.091,247.927,-1.38603770763581,"1",7914.10092561106
"251","Fiji","2010",7914.10092561106,NA,NA,14.9772142235141,57.4344020565171,63.7946267553152,0.715,18.7380479517252,1101808612.95219,-172232357.811043,1.91850867822547,720523356.765859,3.68901229670766,-0.7242482,148.514,245.086,2.95467242212241,"0",8263.04546194271
"252","Fiji","2011",8263.04546194271,NA,NA,17.3220259537126,59.2803210873542,65.1949416829161,0.719,20.9985500011871,1370566621.15822,-215956223.369362,1.79088383126012,833453464.169776,7.27811782708491,-0.7061993,145.938,242.246,2.70514302901049,"0",8839.51586223556
"253","Fiji","2012",8839.51586223556,NA,NA,18.7285126575544,61.1125502642216,64.1753118884376,0.722,17.2722327107626,1472599592.36078,-275363026.011833,1.78989281741095,921305920.574248,3.4233752340198,-0.8380788,143.361,239.406,1.41131438177968,"0",9536.32634910738
"254","Fiji","2013",9536.32634910738,NA,NA,18.9384731816098,56.8738469026462,69.4764712143817,0.728,27.6336339257711,1773351866.09894,-239294220.930001,1.84147661706532,941826993.425575,2.91354193604,-0.8437901,141.363,237.721,4.73421948956532,"0",11346.9457863033
"255","Gabon","1996",14658.019300766,-9.48546130783649,10.8943991450988,11.2413828618511,62.6632449876408,33.0076558637737,0.626,24.8489415957155,92872973664.5873,491384626.725534,511.552430272516,253455805.994779,0.68969337728165,-0.199152,271.838,305.077,3.62504902027987,"0",15692.9970899439
"256","Gabon","1998",15692.9970899439,21.019453367628,12.7787935856635,15.4669187145558,47.4063516068053,48.5684310018904,0.63,39.5576567296786,-57465984159.4938,-113427915.441184,589.951774567332,19102566.657246,1.44873854294598,-0.5207986,289.351,315.376,3.47783358718901,"0",13852.3502868003
"257","Gabon","2000",13852.3502868003,4.47008213737566,-8.270341803533,9.56008536112189,69.0321767086082,32.6697522310293,0.621,21.9020564270273,164240578343,67957320.6827419,710.207977031367,193613824.33593,0.504920025834855,-0.5712403,307.082,323.79,-1.88296639760897,"0",13968.8225732337
"258","Gabon","2002",13968.8225732337,2.14814061187039,19.9442639955449,16.4641462545454,52.6088996947807,32.1501818428416,0.626,25.1070976391096,19355267177.198,-61992440.8707406,693.713226496374,144051938.52431,0.036682889397103,-0.3423977,324.813,332.204,-0.249033168543434,"0",14199.3111976553
"259","Gabon","2003",14199.3111976553,0.281610335992028,-16.4187164240965,16.2000468191077,51.9294344950898,28.3731737105414,0.627,22.6391014756493,64428106629.1091,-178872924.738814,579.897426172466,201927545.206198,2.23535313551538,-0.4415162,322.036,325.859,2.2473300115045,"0",14315.1090497268
"260","Gabon","2004",14315.1090497268,2.8101080312764,1.73059546883903,15.0071555267903,55.0391552768837,26.728381864986,0.626,21.4960517696994,274106740236.839,-344280200.37009,527.338032291576,449046100.892113,0.408205307439275,-0.783031,319.258,319.514,0.689543058464849,"0",14755.3704074531
"261","Gabon","2005",14755.3704074531,5.01173509694925,1.30117972393428,12.5353209029089,60.0086727573886,23.9409270825355,0.632,21.3645323014692,524557648254.041,-166927616.757906,527.258362649626,675149856.166232,3.70833333333304,-0.8147785,316.481,313.17,2.67620333310926,"0",14366.1874865316
"262","Gabon","2006",14366.1874865316,6.17919297284107,6.92545116545264,13.3398030396994,60.5718165208079,28.077592735444,0.632,24.0451962615575,697416996902.839,NA,522.425624895176,1121592475.619,-1.40940136600983,-0.7829701,313.704,306.825,-2.80657835569052,"0",15187.9208196455
"263","Gabon","2007",15187.9208196455,3.58247180150781,9.81685858411583,13.674128951407,58.528604586134,26.6038745775238,0.637,24.8786940506869,1097304179465.25,-595952004.973043,478.633718476363,1237944497.62598,5.03031883679953,-0.7906118,310.927,300.48,6.00810802487668,"0",14517.8476438716
"264","Gabon","2008",14517.8476438716,3.28453029246685,10.3414107364238,12.4304841794361,62.1997120113374,26.7991605832374,0.639,25.0898974271767,967734929738.134,-821609383.613115,446.000041432788,1934656663.35387,5.26430145575286,-0.8182434,297.086,294.792,-3.30843064878751,"1",14177.1735316114
"265","Gabon","2009",14177.1735316114,5.01472608817298,-1.25546389899341,16.1236287283484,52.1717321839785,31.3328452395852,0.646,27.981113361031,973962386044.226,-392175723.068853,470.293423341398,1993241390.30824,1.88570754577918,-0.7436082,283.245,289.104,0.130331119816617,"1",14837.0170141476
"266","Gabon","2010",14837.0170141476,7.50907521096902,32.7382838227693,13.4869443832076,57.6634923763037,31.4941703485316,0.652,29.7011138055349,896436255911.361,-146800672.82179,494.794262222947,1735883130.08267,1.46154402720468,-0.7721528,269.404,283.415,7.08988731455126,"0",15638.7471684984
"267","Gabon","2011",15638.7471684984,7.21592136996823,20.8893186251493,12.7937160493487,61.7443721274506,28.7540052056817,0.657,26.6423895609865,1046542122757.63,-1098127168.96917,471.248625718937,2157316878.94114,1.2633170783742,-0.7950319,255.563,277.727,7.09175334258654,"0",15356.2354244887
"268","Gabon","2012",15356.2354244887,6.22100000174741,12.4243804211533,14.0308076101756,60.9503414381301,31.3924675039244,0.666,26.9661499641622,1097427730231.7,233409728.142014,510.556338454251,2351562306.82131,2.65241828695619,-0.9048899,241.722,272.038,5.25107691750407,"0",15114.3775115057
"269","Gabon","2013",15114.3775115057,8.15100000241394,7.04254058736736,14.4562195996819,57.3574058813271,33.2776302665374,0.673,29.1805950279998,1420204501413.28,-87741876.5977063,493.899623852237,3003573133.33984,0.50544105891569,-0.8311785,234.279,267.236,5.63869900338696,"0",15370.9679935145
"270","Grenada","2002",7976.99384901288,NA,NA,NA,31.9471451865732,50.358963272367,0.721,NA,299904677.288175,-54488888.8888889,2.7,87842777.412338,1.06721547992871,0.4349662,126.045,222.388,3.43732352954147,"0",8862.70977596244
"271","Grenada","2003",8862.70977596244,NA,NA,NA,30.3773204532014,52.6992861098454,0.729,NA,379031146.249783,-89166666.6666667,2.7,83225917.7043554,2.15492809908679,0.3027306,123.611,219.483,9.46397343076491,"0",9012.66264799437
"272","Grenada","2004",9012.66264799437,NA,NA,NA,33.0046385424712,53.2650742121049,0.731,NA,681979342.112872,-65014333.3333333,2.7,121728059.742647,2.31291678226117,0.1869617,121.176,216.578,-0.647450316084857,"0",10495.8283551972
"273","Grenada","2005",10495.8283551972,NA,NA,NA,21.4032161874334,56.9558945686901,0.744,NA,507368509.613584,-70157129.6296296,2.7,94252920.2097209,3.47580693755399,0.3275459,118.742,213.673,13.2761883306272,"0",10353.7204895313
"274","Grenada","2006",10353.7204895313,NA,NA,NA,23.2297590691886,57.5919863526574,0.745,NA,394502443.381222,-89787148.1481481,2.7,99961392.6337931,4.25195321977968,0.307549,116.308,210.769,-3.99532824427482,"0",11256.6055061126
"275","Grenada","2007",11256.6055061126,NA,NA,NA,27.6196679267603,57.5187421370261,0.75,NA,384229287.705619,-156554796.666667,2.7,110569734.763708,3.8588292246965,0.2349972,113.874,207.864,6.12345094741467,"0",11554.1986443002
"276","Grenada","2008",11554.1986443002,NA,NA,NA,25.1582134949391,54.6908342287573,0.753,NA,215880809.604657,-134832583.333333,2.7,105341634.311796,8.03327327650343,0.1900765,111.289,204.139,0.947542624907697,"1",10838.4291881372
"277","Grenada","2009",10838.4291881372,NA,NA,NA,24.2763166740618,46.8029392387022,0.75,NA,222218345.236452,-102556362.962963,2.7,129078999.922631,-0.308654779585646,0.2131738,108.705,200.415,-6.61328134799545,"1",10863.4810030685
"278","Grenada","2010",10863.4810030685,NA,NA,NA,23.8338601853319,49.2299166877949,0.754,NA,164607860.513678,-60420861.1111111,2.7,119154979.881368,3.43650905943355,0.1758627,106.121,196.69,-0.511262754149129,"0",11116.7478882167
"279","Grenada","2011",11116.7478882167,NA,NA,NA,25.194944184447,50.7920723792328,0.756,NA,88080349.9493012,-42648183.7037037,2.7,120710917.736335,3.03347280334727,0.2278056,103.537,192.966,0.764976824032317,"0",11163.8153053984
"280","Grenada","2012",11163.8153053984,NA,NA,NA,25.8151697418801,49.4678175088824,0.757,NA,32870994.3692517,-31489862.962963,2.7,119485006.792475,2.41077704021867,0.2672839,100.953,189.241,-1.15514373468322,"0",11887.3578830457
"281","Grenada","2013",11887.3578830457,NA,NA,NA,25.4261893776392,50.3528390259606,0.76,NA,271673261.692273,-74688413.3333333,2.7,150571015.878707,-0.0439997864828037,0.227135,99.82,187.843,2.35141877347161,"0",13042.0556249047
"282","India","1996",1691.80477159794,7.77366130381726,4.7030552784681,10.3308896774711,10.3851692716063,11.5443185997804,0.468,26.0415662523599,756538031351.873,-2186732315.37831,35.4331733333333,24889364657.4122,8.97715233826453,-0.1116067,206.352,260.917,7.5495222488198,"0",1852.81042254699
"283","India","1998",1852.81042254699,6.50118943292921,10.6188969252299,11.9098898139167,11.018469179248,12.681000899683,0.481,26.6165666913164,1198594553611.31,-2587058630.28267,41.259365,30646563663.4809,13.2308389767978,-0.064976,198.669,255.144,6.18441582090618,"0",2095.64700617136
"284","India","2000",2095.64700617136,3.43958937699493,-1.7939818451871,11.9478354689464,12.9972363111656,13.9036865989046,0.495,26.6791832811369,1835291212069.01,-3074684332.47754,44.941605,41059061574.6633,4.0094359104519,-0.1337757,193.149,250.112,3.84099115681285,"0",2287.63002432831
"285","India","2002",2287.63002432831,2.87047855734042,-0.717354333407272,11.3140950693332,14.2643839244292,15.244279010869,0.506,27.2151205284732,3335088363095.29,-3947895991.54349,48.6103191666667,71607865093.6969,4.2971520392956,-0.1207639,187.628,245.081,3.8039753213758,"0",2472.10373642451
