"Country Name","Year","GDP Per Capita PPP","Private Expenditure Consumption (% growth)","Gross Fixed Investment (% growth)","Govt Expenditure Consumption (% GDP)","Exports of G&S (% GDP)","Imports of G&S (% GDP)","Human Development Index","Gross Capital Formation","Net foreign asset","Net FDI (BOP)","Exchange Rate","Total Reserves","Inflation Rate","Govt Effectiveness","Female Adult Mortality Rate","Male Adult Mortality Rate","Real GDP (% growth)","major.event","GDP Per Capita PPP (Year+1)"
"Chile","2012",21507.6925701952,6.05067513996399,11.283231716956,11.9248597537171,34.1218587192481,34.1499876806826,0.821,26.4494379517552,13929058252852,-10812115188.7462,486.471303391053,41649256237.5881,3.00744840213049,1.263929,69.888,117.245,5.31862800041414,"0",22439.2732478593
"Chile","2013",22439.2732478593,4.57603218260058,3.31306580020427,12.3008203151047,32.1994733836984,32.7740032218486,0.826,25.6255681679904,15779466943865.2,-12322101485.8541,495.272877645503,41093252538.759,1.78955553984587,1.264631,68.985,115.015,4.04500429817163,"0",22786.642771331
"Colombia","1996",6535.52951271706,1.04295808705402,-1.39610435235649,17.9945338654797,15.199461701397,20.8446454849312,0.647,22.1509386589832,4360997251445.35,-2783749312.91669,1036.68641666667,9938020380.18383,20.7970867893992,-0.4586289,118.234,246.728,2.05585471217387,"0",6758.52574907646
"Colombia","1998",6758.52574907646,-0.806964537991163,-6.30089513884147,20.3069357941294,15.0073508369912,20.9015722165226,0.662,19.7280791808155,6361798422428.22,-2032828029.52251,1426.03745833333,8753946805.52858,18.6812565385812,-0.2344777,114.705,237.494,0.569784089866261,"0",6690.37375083775
"Colombia","2000",6690.37375083775,1.99712809824908,-2.0188541105036,16.4728505593893,15.915139715438,16.7519457538687,0.666,14.8956270290748,15259222915006.6,-2111113395.47856,2087.90384166667,9005870484.66315,9.22257080235504,-0.321533,111.186,230.093,2.92486148314592,"0",7018.0820184734
"Colombia","2002",7018.0820184734,2.00010106626488,11.1181006966645,16.0408930267443,14.8155696775272,18.1670695368963,0.671,17.2515418448331,25522044317141.9,-1276872386.04946,2504.24133083333,10844467604.5963,6.35192507425155,-0.41275,107.666,222.691,2.50398046550686,"0",7319.54321218706
"Colombia","2003",7319.54321218706,2.94231302760886,11.4859623005175,15.6103471699499,16.5752997117627,19.9408838054673,0.67,18.6818190163212,28133811374908.1,-782806305.188131,2877.65245833333,10920223457.177,7.1307416862268,-0.1526648,105.776,219.663,3.91827190359832,"0",7806.05050932724
"Colombia","2004",7806.05050932724,3.86357183079855,11.1301273250391,15.6815981180263,16.7707514248023,19.0926755089972,0.684,19.4409966142669,23565635321212.7,-2923186786.59058,2628.6129025,13536934555.3753,5.90126181451809,-0.1821401,103.887,216.635,5.33302206745236,"0",8324.75468840446
"Colombia","2005",8324.75468840446,4.43274992174376,13.0311394389673,13.9561720687186,16.9710437391629,20.4516537557921,0.689,21.6562413080915,29763167690087.8,-5439905871.07756,2320.83417666667,14954554923.0026,5.05142028722872,-0.1780718,101.997,213.607,4.82876110795085,"0",9035.56563955053
"Colombia","2006",9035.56563955053,6.36919662442901,18.7716726011776,13.8806197000031,17.7285877506525,21.9127682099768,0.698,22.9389629039528,35207629380831.2,-5482868608.50877,2361.1394075,15437167995.6523,4.29245011787705,-0.1666891,100.107,210.579,6.71686869844402,"0",9781.97040788475
"Colombia","2007",9781.97040788475,6.55285170897662,19.8912511021848,13.7300294511629,16.4331421263646,20.6657549719257,0.711,23.4542806868515,39733917785656.7,-7606968006.77293,2078.29183666667,20951442986.8658,5.54514128187459,-0.0468053,98.218,207.551,6.73819469090975,"0",10179.2448415523
"Colombia","2008",10179.2448415523,4.11500249202426,-2.71546828140194,13.143945911691,18.1095951350739,21.0580542813616,0.718,23.7209214485662,49758200976172.9,-7479031427.79273,1967.71130916667,23670593274.4212,6.99855040288351,-0.0287408,97.063,205.236,3.28344618616541,"1",10258.9708392748
"Colombia","2009",10258.9708392748,1.7082760263021,4.45527089458211,13.8041445529473,16.4244956875755,18.731632819883,0.72,21.9875830884376,48605196791941.1,-4530088274.11445,2158.25590299025,24987458715.7224,4.2010447688327,-0.2459242,95.907,202.921,1.13964864548062,"1",10731.645914959
"Colombia","2010",10731.645914959,5.05260944772026,7.10471717837787,13.7602470315774,16.3408447597691,17.923758408999,0.729,21.8887622688674,44303470868707.8,-947330831.294131,1898.56963600842,28076156124.4625,2.27118326422564,-0.0593222,94.752,200.607,4.49465897070922,"0",11604.102283016
"Colombia","2011",11604.102283016,5.50074595637065,12.2119694569371,13.3492616590983,19.2765050733171,20.1939184812196,0.734,22.9955914400596,49355736024687.4,-6227223173.70956,1848.13946995183,31895547050.8778,3.41758959146978,0.038838,93.597,198.292,6.94789198173555,"0",12018.6512847411
"Colombia","2012",12018.6512847411,5.63386657641558,3.33413625597174,13.4754773768318,18.8112052836655,20.0239457350036,0.739,22.1046440622529,53144752901877,-15646181231.6814,1796.895912311,36997795799.9643,3.16732560328694,0.0228525,92.442,195.977,3.91263576716115,"0",12727.764931531
"Colombia","2013",12727.764931531,4.62689734830397,8.47983320059311,14.097323457869,18.0864397214369,19.9002090764088,0.742,22.1825448506007,67826256043792.1,-8558338412.8316,1868.7853270908,43158795571.8365,2.01809847891195,0.0712129,91.395,194.263,5.13399351995672,"0",13307.4245015783
"Costa Rica","1996",6550.88981819679,1.73209143388399,-5.63466352678206,13.0629276586794,40.0119930030564,44.0451709683959,0.701,17.7504799519251,-3.1481e+10,-421260000,207.689166666667,1000948786.72982,17.5114524814591,0.4684307,75.479,128.75,1.35045953903885,"0",7273.0219841458
"Costa Rica","1998",7273.0219841458,4.54035359676857,26.2675467831673,12.7302429951022,43.9628410328757,48.0751801775917,0.713,22.6617794511772,75410318996.8801,-608260000,257.229166666667,1063939793.94032,11.6592997742233,0.3377902,73.296,127.631,7.15530857702895,"0",7838.43991685005
"Costa Rica","2000",7838.43991685005,0.965129389976013,-4.57714606129966,13.7278261726801,42.9303221614604,43.5946013329103,0.721,20.6866902991015,181175360978.707,-616036841.102486,308.186666666667,1318296304.08344,10.9615496593622,0.2842943,71.411,126.586,3.86871808818643,"0",8414.65774950911
"Costa Rica","2002",8414.65774950911,5.53052546223789,5.01884053095549,14.6890642516559,39.2245352070616,41.1894091289423,0.728,19.8863193754647,181365279574.081,-590835689.593254,359.81752688172,1502388943.15006,9.16752048509115,0.3515086,69.526,125.54,3.41687639003383,"0",8805.39497374709
"Costa Rica","2003",8805.39497374709,4.86833744201103,5.43330407254565,14.4974654373008,40.6717129184331,42.6559946171311,0.731,18.9650510388737,340249779195.337,-622098560.045277,398.662222222222,1840008317.69764,9.4475809161698,0.2521123,68.902,125.008,4.31717986611369,"0",9305.99188364215
"Costa Rica","2004",9305.99188364215,2.5542401443887,1.03583882954351,13.9764073002574,42.2076534629626,43.0488237336246,0.735,18.9299706136343,624248372761.828,-877263569.938362,437.935,1922625761.23684,12.3148150178852,0.2117213,68.277,124.476,4.42459959724218,"0",9836.96227017173
"Costa Rica","2005",9836.96227017173,4.81579306048611,4.58780640786864,13.5128811924967,43.4645223606983,45.7581415316241,0.738,18.9641457289161,1224319277758.03,-1379189636.06518,477.786741487455,2313689169.31565,13.7982949108987,0.1561034,67.653,123.944,3.97666636792908,"0",10727.2032806406
"Costa Rica","2006",10727.2032806406,5.15880257306532,7.6750490087818,13.1650410564006,43.3140351086932,46.5005195049998,0.745,21.0856415119869,1670262656552.49,-1582059954.75875,511.301817940348,3117011524.08568,11.4705968149052,0.0490957,67.028,123.412,7.32669543218398,"0",11760.0655163649
"Costa Rica","2007",11760.0655163649,7.67242407258068,18.9849202228133,12.8052686650694,40.5821375084213,45.8744583355135,0.753,23.2867682663601,1805514202667.87,-1811870260.72735,516.617390232975,4115350419.03504,9.35724456417162,0.2012671,66.404,122.879,8.21513198350125,"0",12392.2856767455
"Costa Rica","2008",12392.2856767455,5.95179757839102,9.68850920154733,13.5774747362871,38.8064606509756,47.5950520603498,0.761,24.6107400918404,1783882084745.98,-2239506641.0038,526.23551344086,3800532461.63339,13.4244635507283,0.2776813,65.508,122.066,4.73817487796701,"1",12219.9404905379
"Costa Rica","2009",12219.9404905379,0.272851625976884,-12.6189566902469,15.7481281178918,34.6323050259288,35.1270126992247,0.762,18.4529135968439,2277169970866.97,-1340318000.25958,573.287956733231,4066199745.09496,7.84270167700652,0.3313352,64.612,121.253,-0.873455942799893,"1",12863.8495104025
"Costa Rica","2010",12863.8495104025,5.89045405018287,4.27602165816464,16.6207106449752,32.8294113467273,34.6826783373797,0.765,19.8339185211217,2296229009861.57,-1589209907.72051,525.829200716846,4627252201.99218,5.66275708420023,0.3080119,63.716,120.44,5.36034352598161,"0",13545.9317746351
"Costa Rica","2011",13545.9317746351,6.83781793307026,3.24305784896967,16.9618362201618,32.4724708770444,36.1666756303572,0.778,20.0481795975156,1881600838555.97,-2328216841.49814,505.664239919355,4755830027.91209,4.87799830970698,0.3380955,62.82,119.627,4.40315923968009,"0",14321.5183739037
"Costa Rica","2012",14321.5183739037,7.2549272128015,8.58547311919267,16.7900477026452,31.6513173343637,35.3972219579111,0.783,19.8541955071342,2473089531494.44,-1802734886.36724,502.901461981567,6856696345.8603,4.49545314354611,0.5000104,61.924,118.814,4.882592368743,"0",15005.919357078
"Costa Rica","2013",15005.919357078,1.90705605996828,4.83792938484842,17.1301891401507,30.5916493612524,33.4747612266918,0.788,19.5904601620008,2136803611172.58,-2401451080.39294,499.766832565284,7330880578.95384,5.23133614174423,0.4822477,61.128,116.479,2.49476610782379,"0",16067.3307687826
"Dominican Republic","1996",5238.82644733754,3.58701713294063,14.1121304967564,5.18260695477951,34.8867097256752,37.755781144158,0.636,20.0542675368915,-7165944405.68001,-96500000,12.8963492063492,357007063.780119,5.39929385038917,-0.2232384,150.529,232.937,5.97782511434266,"0",6062.52134609187
"Dominican Republic","1998",6062.52134609187,3.09001936574143,35.6768923719389,7.32181826197706,34.3098842791,41.6014184344939,0.648,28.0693783386682,-6484318104.6979,-699800000,14.7031108444695,507121243.385005,4.83166558591895,-0.520857,146.646,232.133,6.71447771177176,"0",6760.12887876537
"Dominican Republic","2000",6760.12887876537,3.34536843448856,15.6060025469777,8.72035116834374,35.4978251417642,43.8025679543791,0.659,27.8926622004107,-8185057775.18107,-952900000,16.1814576782866,632133042.125822,7.72413566181619,-0.3161646,142.882,231.02,4.6617622800146,"0",7295.05736783111
"Dominican Republic","2002",7295.05736783111,3.74053469358802,6.59147394554532,9.97161491189806,30.724010155589,37.9992727472887,0.668,26.9567556785451,-9748114267.70601,-916800000,17.5930436887674,474683747.71139,5.22336769759445,-0.3928855,139.118,229.907,4.49510340292099,"0",7226.72128148795
"Dominican Republic","2003",7226.72128148795,-2.6128060942567,-15.2785663972686,8.63688299618643,42.1529981602708,42.2965050258884,0.669,19.4091627404806,-7607991630.30504,-612990000,29.3699996161352,279543949.78349,27.4497127394394,-0.5437886,137.428,227.735,-1.34570618506442,"0",7506.73376097639
"Dominican Republic","2004",7506.73376097639,2.71903296477048,1.53316003402266,7.58809384193007,41.1474766418853,40.2039462963058,0.672,20.6273486504175,27604495333.4356,-909040000,41.9303145729387,826423250.968921,51.4608598338066,-0.680542,135.737,225.564,2.57013427930197,"0",8356.00840221911
"Dominican Republic","2005",8356.00840221911,12.6006166595724,13.8033540159158,8.08939077915312,28.3311381514539,33.3224205843488,0.681,24.7730711459319,49144839214.8448,-1122700000,30.2828081770082,1929853894.76764,4.19020260472054,-0.5511778,134.046,223.393,9.4282369467968,"0",9274.89754992466
"Dominican Republic","2006",9274.89754992466,9.0726894850428,22.2297325750796,8.78702467164024,28.2249162691947,35.5415663659558,0.688,26.9268715003108,68444011547.0176,-1084600000,33.300035201723,2275420935.30921,7.57280523853076,-0.5851245,132.356,221.222,9.1743554058408,"0",10098.6989654173
"Dominican Republic","2007",10098.6989654173,5.80106065578447,13.1905762696074,9.17706784303049,26.7620220119612,35.1852086651157,0.694,28.3513909825073,99413523114.1612,-1667400000,33.1718705755495,3044764601.31634,6.14356655248045,-0.6747107,130.665,219.051,7.41595171481455,"0",10491.6151457835
"Dominican Republic","2008",10491.6151457835,5.44257191778752,6.31220525478919,10.0566202626498,23.9067364940618,37.4853165972225,0.698,30.023722552064,92111256531.8695,-2.87e+09,34.5293609573506,2694510025.16656,10.6446210953712,-0.6196099,129.108,216.989,3.20950426157958,"1",10539.3989175546
"Dominican Republic","2009",10539.3989175546,5.594534810017,-14.5995993052893,10.7055663766325,21.0309281003904,29.5813545046849,0.7,23.5734833499722,97846715201.4469,-2165400000,35.97186554526,3580178695.74604,1.44215131834352,-0.6126065,127.55,214.927,0.946155167790621,"1",11410.3534599665
"Dominican Republic","2010",11410.3534599665,6.87291553082603,17.2806708142293,9.92711136577918,22.6757522059548,33.3241838654991,0.706,26.3799659306279,87196363497.3269,-2023700000,36.8212918670815,3874458746.77531,6.32993220146144,-0.6435624,125.992,212.865,8.33965105962218,"0",11869.1230948161
"Dominican Republic","2011",11869.1230948161,4.33091530820423,-2.23579708305483,9.32214404605185,24.186975308385,34.8026905899502,0.71,25.0262554165433,83158097650.2162,-2276700000,38.0875848668099,4114429337.35283,5.79676809206526,-0.5907066,124.435,210.803,3.13342300326755,"0",11900.4850051553
"Dominican Republic","2012",11900.4850051553,1.89955171834953,-0.456104577889477,9.88614641231318,24.583177865511,33.8054960193236,0.714,24.2957445419273,70444782269.2236,-3142400000,39.3203008432258,3558641726.41412,3.69449707884785,-0.5103254,122.877,208.741,2.71736789670562,"0",12482.1621152034
"Dominican Republic","2013",12482.1621152034,2.22302243562065,-2.46583324961819,10.448334491604,25.167158727,31.5145973901069,0.718,22.7236665037896,123167231700.318,-1990500000,41.7945034252297,4700626508.01792,4.830950967408,-0.4678043,121.656,207.167,4.87520509332271,"0",13475.0111677589
"Ecuador","1996",5715.88181925431,1.26467485266544,-3.02624276975703,10.8754339888743,22.2732846879762,21.9424179952391,0.668,18.5378154326721,1000464488.05337,-499680000,3189.47416666667,2011360128.31461,24.3730886850156,-0.4753117,121.42,204.181,1.73174751447954,"0",6077.54063035609
"Ecuador","1998",6077.54063035609,6.88382643482097,4.48284763997455,11.0929970945984,17.8919508668257,25.5031570829793,0.675,23.995657737122,728267533.091393,-869980000,5446.5729,1738909755.15919,36.0984331623782,-0.5137048,118.773,203.364,3.26652940374666,"0",5838.9025248881
"Ecuador","2000",5838.9025248881,0.804077218147199,12.4468936647746,9.35039744574381,32.1275352850362,27.3371640115967,0.675,21.2787210115008,1214556662.52418,23439367.9139981,1,1178958455.54319,96.0941136930836,-0.7659045,115.08,200.974,1.0918015643576,"0",6332.18587423771
"Ecuador","2002",6332.18587423771,7.07622300441871,18.0922825508548,9.83244039315638,21.4923738863205,27.884175755006,0.684,23.7023784941965,1958336766.0328,-783261009.55,1,1004402765.69838,12.4840185721018,-0.8350485,111.388,198.583,4.09677665885357,"0",6513.29940403056
"Ecuador","2003",6513.29940403056,3.00154875959704,0.376968112043912,10.7139124156126,22.5984000546606,24.643230639742,0.687,19.589553285745,2738417860.35123,-871513414.023619,1,1165340428.48352,7.92941000523413,-0.8575776,108.771,195.346,2.72287733695474,"0",7117.17066810899
"Ecuador","2004",7117.17066810899,6.43582569093144,5.28039520125093,10.8843542248601,24.5543485987149,26.1108917684824,0.693,20.1990065441413,3661662782.98898,-836939593.895645,1,1439913954.63566,2.74218132941644,-0.9080252,106.154,192.109,8.21102091734038,"0",7598.9506417776
"Ecuador","2005",7598.9506417776,4.42770321457455,10.7438466199309,10.7178449173195,27.618174102084,28.4816556016882,0.698,21.6371012322354,5121817942.71503,-493413835.545644,1,2147944603.19674,2.4077697831569,-0.9469087,103.537,188.871,5.29130826699402,"0",8037.88613710275
"Ecuador","2006",8037.88613710275,4.35208158950613,4.98331173465864,10.6018937976299,30.3330747691276,29.3767084189742,0.701,22.4598139346222,6187362245.47025,-271428852.53,1,2026480313.69129,3.29874846258218,-0.996869,100.92,185.634,4.40352643383186,"0",8294.64314944288
"Ecuador","2007",8294.64314944288,4.23761393211434,3.72171307536516,10.9281551321086,31.9317679733426,30.6553704545877,0.71,22.7048279324151,7902435606.8469,-193872526.93,1,3520672992.45779,2.2761847800212,-0.8693714,98.303,182.397,2.1900639722454,"0",8845.55389092678
"Ecuador","2008",8845.55389092678,5.40213542382315,15.9739141606051,11.8304343718496,34.1636395532671,33.8933078227637,0.717,26.387507592576,9373233517.34421,-1057404020.15482,1,4472854631.28031,8.40009593987462,-0.8649213,96.592,179.733,6.35713059990832,"1",8818.67952261285
"Ecuador","2009",8818.67952261285,-0.990031220588534,-3.6047391324342,13.7257167286477,25.2491079369784,26.8557410860957,0.719,25.6392650468526,8352141205.7282,-308629890.109,1,3792122231.6349,5.15996829181046,-0.7942843,94.881,177.069,0.566491592100093,"1",9090.31005023095
"Ecuador","2010",9090.31005023095,7.71244648670029,10.1898630022015,13.1996528750973,27.8949559708311,32.4082827425812,0.726,28.0373130660068,7844482600.96193,-165893320.363638,1,2622493356.38252,3.55437734567846,-0.7166086,93.17,174.406,3.52529866894027,"0",9857.52052282788
"Ecuador","2011",9857.52052282788,5.12851402448003,14.3342665539119,12.7290497491166,31.121199802252,33.3690390907468,0.732,28.1423988779346,8615408595.10476,-646084358.687904,1,2957999383.64451,4.47453265795836,-0.5814251,91.459,171.742,7.86814091910996,"0",10311.4045972003
"Ecuador","2012",10311.4045972003,2.87310222813628,10.558267319742,13.3372906659601,30.164809271004,31.5863031373811,0.751,27.7958359385975,9560756475.71774,-567417300.85638,1,2486036143.68357,5.1017218095867,-0.5049652,89.748,169.078,5.641962066712,"0",11153.6852119041
"Ecuador","2013",11153.6852119041,3.91557083069472,10.4140913210874,14.005388161856,28.6382882966079,30.9678677603585,0.754,28.4670577868885,10251954904.3261,-727081206.263418,1,4345840333.46757,2.72177577710365,-0.5018982,88.508,166.646,4.94651126690626,"0",11713.1759081751
"Gabon","1996",14658.019300766,-9.48546130783649,10.8943991450988,11.2413828618511,62.6632449876408,33.0076558637737,0.626,24.8489415957155,92872973664.5873,491384626.725534,511.552430272516,253455805.994779,0.68969337728165,-0.199152,271.838,305.077,3.62504902027987,"0",15692.9970899439
"Gabon","1998",15692.9970899439,21.019453367628,12.7787935856635,15.4669187145558,47.4063516068053,48.5684310018904,0.63,39.5576567296786,-57465984159.4938,-113427915.441184,589.951774567332,19102566.657246,1.44873854294598,-0.5207986,289.351,315.376,3.47783358718901,"0",13852.3502868003
"Gabon","2000",13852.3502868003,4.47008213737566,-8.270341803533,9.56008536112189,69.0321767086082,32.6697522310293,0.621,21.9020564270273,164240578343,67957320.6827419,710.207977031367,193613824.33593,0.504920025834855,-0.5712403,307.082,323.79,-1.88296639760897,"0",13968.8225732337
"Gabon","2002",13968.8225732337,2.14814061187039,19.9442639955449,16.4641462545454,52.6088996947807,32.1501818428416,0.626,25.1070976391096,19355267177.198,-61992440.8707406,693.713226496374,144051938.52431,0.036682889397103,-0.3423977,324.813,332.204,-0.249033168543434,"0",14199.3111976553
"Gabon","2003",14199.3111976553,0.281610335992028,-16.4187164240965,16.2000468191077,51.9294344950898,28.3731737105414,0.627,22.6391014756493,64428106629.1091,-178872924.738814,579.897426172466,201927545.206198,2.23535313551538,-0.4415162,322.036,325.859,2.2473300115045,"0",14315.1090497268
"Gabon","2004",14315.1090497268,2.8101080312764,1.73059546883903,15.0071555267903,55.0391552768837,26.728381864986,0.626,21.4960517696994,274106740236.839,-344280200.37009,527.338032291576,449046100.892113,0.408205307439275,-0.783031,319.258,319.514,0.689543058464849,"0",14755.3704074531
"Gabon","2005",14755.3704074531,5.01173509694925,1.30117972393428,12.5353209029089,60.0086727573886,23.9409270825355,0.632,21.3645323014692,524557648254.041,-166927616.757906,527.258362649626,675149856.166232,3.70833333333304,-0.8147785,316.481,313.17,2.67620333310926,"0",14366.1874865316
"Gabon","2007",15187.9208196455,3.58247180150781,9.81685858411583,13.674128951407,58.528604586134,26.6038745775238,0.637,24.8786940506869,1097304179465.25,-595952004.973043,478.633718476363,1237944497.62598,5.03031883679953,-0.7906118,310.927,300.48,6.00810802487668,"0",14517.8476438716
"Gabon","2008",14517.8476438716,3.28453029246685,10.3414107364238,12.4304841794361,62.1997120113374,26.7991605832374,0.639,25.0898974271767,967734929738.134,-821609383.613115,446.000041432788,1934656663.35387,5.26430145575286,-0.8182434,297.086,294.792,-3.30843064878751,"1",14177.1735316114
"Gabon","2009",14177.1735316114,5.01472608817298,-1.25546389899341,16.1236287283484,52.1717321839785,31.3328452395852,0.646,27.981113361031,973962386044.226,-392175723.068853,470.293423341398,1993241390.30824,1.88570754577918,-0.7436082,283.245,289.104,0.130331119816617,"1",14837.0170141476
"Gabon","2010",14837.0170141476,7.50907521096902,32.7382838227693,13.4869443832076,57.6634923763037,31.4941703485316,0.652,29.7011138055349,896436255911.361,-146800672.82179,494.794262222947,1735883130.08267,1.46154402720468,-0.7721528,269.404,283.415,7.08988731455126,"0",15638.7471684984
"Gabon","2011",15638.7471684984,7.21592136996823,20.8893186251493,12.7937160493487,61.7443721274506,28.7540052056817,0.657,26.6423895609865,1046542122757.63,-1098127168.96917,471.248625718937,2157316878.94114,1.2633170783742,-0.7950319,255.563,277.727,7.09175334258654,"0",15356.2354244887
"Gabon","2012",15356.2354244887,6.22100000174741,12.4243804211533,14.0308076101756,60.9503414381301,31.3924675039244,0.666,26.9661499641622,1097427730231.7,233409728.142014,510.556338454251,2351562306.82131,2.65241828695619,-0.9048899,241.722,272.038,5.25107691750407,"0",15114.3775115057
"Gabon","2013",15114.3775115057,8.15100000241394,7.04254058736736,14.4562195996819,57.3574058813271,33.2776302665374,0.673,29.1805950279998,1420204501413.28,-87741876.5977063,493.899623852237,3003573133.33984,0.50544105891569,-0.8311785,234.279,267.236,5.63869900338696,"0",15370.9679935145
"India","1996",1691.80477159794,7.77366130381726,4.7030552784681,10.3308896774711,10.3851692716063,11.5443185997804,0.468,26.0415662523599,756538031351.873,-2186732315.37831,35.4331733333333,24889364657.4122,8.97715233826453,-0.1116067,206.352,260.917,7.5495222488198,"0",1852.81042254699
"India","1998",1852.81042254699,6.50118943292921,10.6188969252299,11.9098898139167,11.018469179248,12.681000899683,0.481,26.6165666913164,1198594553611.31,-2587058630.28267,41.259365,30646563663.4809,13.2308389767978,-0.064976,198.669,255.144,6.18441582090618,"0",2095.64700617136
"India","2000",2095.64700617136,3.43958937699493,-1.7939818451871,11.9478354689464,12.9972363111656,13.9036865989046,0.495,26.6791832811369,1835291212069.01,-3074684332.47754,44.941605,41059061574.6633,4.0094359104519,-0.1337757,193.149,250.112,3.84099115681285,"0",2287.63002432831
"India","2002",2287.63002432831,2.87047855734042,-0.717354333407272,11.3140950693332,14.2643839244292,15.244279010869,0.506,27.2151205284732,3335088363095.29,-3947895991.54349,48.6103191666667,71607865093.6969,4.2971520392956,-0.1207639,187.628,245.081,3.8039753213758,"0",2472.10373642451
"India","2003",2472.10373642451,5.92532039013784,5.11600416539133,10.8762099129509,14.9479138582269,15.6445222747906,0.518,29.5037700208993,4566340829402.54,-2444138426.15877,46.5832841666667,103737208055.967,3.80585899528851,-0.0884409,184.42,242.178,7.86038147553259,"0",2695.89367354208
"India","2004",2695.89367354208,5.17112560043114,11.4539718325808,10.4047023481415,17.8591249630479,19.6446890963991,0.527,36.0869752927918,5660569617848.28,-3592188066.40631,45.3164666666667,131631143125.845,3.76725173477513,-0.1573192,181.211,239.276,7.92293661286503,"0",2953.10925891283
"India","2005",2953.10925891283,7.45569538762926,16.4412318982986,10.3661401973026,19.6052466949414,22.396422920159,0.536,38.0757925089956,6423317523130.04,-4628652265.34265,44.099975,137824828256.285,4.24634362031925,-0.1055001,178.003,236.373,7.92343062149763,"0",3237.29479935858
"India","2006",3237.29479935858,4.93577551189072,13.8741112353424,9.80247046778886,21.2679414220966,24.4565390769537,0.546,38.8973024622183,7760717936922.46,-5992285935.49798,45.3070083333333,178049790065.97,5.79652337561635,-0.0983199,174.794,233.47,8.06073257303272,"0",3525.31445360065
"India","2007",3525.31445360065,7.28156444490158,16.3288986261231,9.86211572844655,20.7996997489457,24.8865689304956,0.555,41.9308268663087,10689421158434.9,-8201628957.6202,41.3485333333333,276578100117.408,6.37288135593231,0.1219054,171.585,230.568,7.66081506504928,"0",3650.94294321966
"India","2008",3650.94294321966,4.45219735718867,3.19934007126675,10.5384811563533,24.0973572601391,29.2708631790835,0.563,37.8505499934364,11857836241454.1,-24149749829.7088,43.5051833333333,257422725614.879,8.34926704907581,-0.0191939,167.033,228.798,3.08669805953289,"1",3912.41821142619
"India","2009",3912.41821142619,5.00077725309526,7.67687974702116,11.459667419745,20.4005193744525,25.8723502686493,0.569,40.1122358307654,12598590464549.7,-19485789182.6878,48.4052666666667,284682887897.586,10.8823529411764,-0.0124214,162.481,227.028,7.86188883303498,"1",4236.74434794867
"India","2010",4236.74434794867,6.72040849323017,11.0461458804688,11.0076078674643,22.4009332488238,26.8542732486568,0.579,40.2202988006515,12553862482378.8,-11428785745.7844,45.7258121212121,300480168786.346,11.9893899204244,0.0258973,157.929,225.258,8.49758470158106,"0",4493.66946567714
"India","2011",4493.66946567714,7.4219858691946,12.0929488860543,11.0844615855558,24.5404113195634,31.0834686939485,0.588,39.5904218550918,14889307028901,-23890659988.138,46.6704666666667,298739463090.872,8.85836096636667,0.0059228,153.377,223.488,5.2413150014405,"0",4861.15615236344
"India","2012",4861.15615236344,5.47085684370363,4.93907791969286,10.6838562317823,24.5344306614108,31.259291067324,0.597,38.3474244122572,15362722732705.8,-15442447342.912,53.4372333333333,300425517446.546,9.3124456048738,-0.1710446,148.825,221.719,5.45638875293319,"0",5057.23341374789
"India","2013",5057.23341374789,7.30317749188303,1.56180372254151,10.2951601419889,25.4308613005206,28.4132706461605,0.604,34.0232018898681,17568764405434.3,-26388082470.2872,58.5978454166667,298092478740.581,11.0636747834422,-0.1717331,146.3,219.359,6.38610640092348,"0",5233.88234251512
"Iraq","2005",9972.27617276509,6.73892830601383,169.29796328133,19.9682733873438,54.3478705800752,61.3946697285668,0.617,22.1552614181458,-96801085849.7305,-426600000,1472,12200841776.8325,36.9594809201871,-1.629893,135.99,223.653,1.67188962249874,"0",10646.2199575654
"Iraq","2006",10646.2199575654,9.10565224381223,40.7421615499495,15.6760901845344,51.0319434096732,38.6185770761987,0.62,18.9175927425534,11836721747580.9,-7.8e+07,1467.41666666667,20051759952.3188,53.230962911428,-1.718666,135.99,231.442,5.64629780128543,"0",10953.5285487172
"Iraq","2007",10953.5285487172,5.14453679866646,-61.2842682848125,18.7262407974136,45.8998391733957,28.1930139321023,0.623,9.34171909242017,36162892734652.6,-963900000,1254.56721858704,31454864112.3409,-10.0674925768978,-1.568267,135.99,239.231,1.88557214097398,"0",11883.3682503173
"Iraq","2008",11883.3682503173,1.47345667860779,137.082200079454,16.6463870606304,50.3283072215829,30.7272360450006,0.63,15.1841021528875,60408800721071,-1822100000,1193.08333333333,50101816705.6194,12.6628528269228,-1.235706,135.99,231.449,8.22810710383277,"1",12127.6264613821
"Iraq","2009",12127.6264613821,28.1966277773251,-27.9755489141934,21.063292705435,39.4001102563314,39.2872685626584,0.632,11.2966377544437,57298695940557.9,-1526400000,1170,44332623237.847,6.8736154721255,-1.182666,135.99,223.667,3.37929909442771,"1",12717.0171365756
"Iraq","2010",12717.0171365756,3.04198427772428,67.1546414417385,18.9188448476728,39.41682921428,34.0806504059643,0.636,15.8678653909697,61324741691752.8,-1271300000,1170,50622117150.4267,2.8777472527476,-1.197047,135.99,215.885,6.40256484471193,"0",13515.5459272349
