"Country Name","Year","GDP Per Capita PPP","Private Expenditure Consumption (% growth)","Gross Fixed Investment (% growth)","Govt Expenditure Consumption (% GDP)","Exports of G&S (% GDP)","Imports of G&S (% GDP)","Human Development Index","Gross Capital Formation","Net foreign asset","Net FDI (BOP)","Exchange Rate","Total Reserves","Inflation Rate","Govt Effectiveness","Female Adult Mortality Rate","Male Adult Mortality Rate","Real GDP (% growth)","major.event","GDP Per Capita PPP (Year+1)"
"Albania","2010",9636.10870469977,1.67057271978899,-8.4691704327048,11.1573824902648,27.9794485454508,48.5639609301559,0.745,30.3086626557515,339374729126.369,-1043511678.05772,103.936666666667,2540673823.18045,-4.29847468635621,-0.2828144,55.689,106.184,3.70689230100683,"0",10207.7335023376
"Albania","2011",10207.7335023376,1.77128882407737,5.9433276959922,10.9741932503664,29.2415007417055,51.9770478184596,0.764,31.4136118408633,389025936838.888,-846616681.619182,100.895833333333,2471402724.94026,3.42912324722164,-0.2082341,54.425,106.273,2.54532184477017,"0",10526.3189737173
"Albania","2012",10526.3189737173,0.128979358228747,-7.85816256290896,10.8448236223264,28.9374866944749,47.5726873138455,0.775,28.3285481336596,451173898914.781,-834803023.050095,108.184166666667,2599863597.31882,2.03159268395298,-0.2678901,53.161,106.363,1.41752599216287,"0",10570.9681040326
"Albania","2013",10570.9681040326,1.83682983682985,-1.9760593922411,11.0254959315846,28.9163537436855,46.9574279195704,0.782,28.052535580742,478910256532.322,-1225674342.47578,105.669166666667,2773278107.16848,1.93762080205227,-0.317147,52.505,103.981,1.00198715014967,"0",11259.2967004521
"Algeria","2005",11405.6417405617,4.48975384103596,8.13628001381142,11.4504192417177,47.2051826067914,24.0733995011363,0.685,31.6564061345789,4157115346477.56,-1100999999.99995,73.2763083333333,59167068864.0544,1.38244656662119,-0.4675675,104.301,133.27,5.89999999966911,"0",11776.0395951049
"Algeria","2006",11776.0395951049,3.21003641673431,6.15229913797531,11.2315757541753,48.8106808135892,21.9193233020888,0.69,30.1704601125642,5501569584488.89,-1762000000.00007,72.6466166666667,81462730475.3241,2.31149918514421,-0.4726413,100.685,128.134,1.70000000049772,"0",12311.0375842154
"Algeria","2007",12311.0375842154,5.29247861457533,10.1485410093633,11.6434932564687,47.0681497449612,24.8699562242212,0.7,34.4694671347003,7397799734725.87,-1539745127.74472,69.2924,114972269711.741,3.67899574741703,-0.5657254,97.069,122.997,3.39999999955816,"0",12643.1506112786
"Algeria","2008",12643.1506112786,6.83429668477875,12.4330253871386,13.2067175668736,47.9733560334529,28.7111829630302,0.702,37.3484486767615,10246822511664.3,-2320754663.57849,64.5828,148098646076.637,4.85859062814938,-0.6265267,95.34,120.793,2.40000000008489,"1",12722.3778226055
"Algeria","2009",12722.3778226055,6.0830800671378,8.81727466476401,16.1452849340481,35.371648308301,35.9526750833114,0.711,46.8764527700871,10758043228803.9,-2532507565.45895,72.6474166666667,155111906771.678,5.73706036145632,-0.5829369,93.611,118.589,1.60000000037586,"1",13095.4482810777
"Algeria","2010",13095.4482810777,5.58537683000613,6.95287505506354,17.2267519332544,38.4445377322247,31.4221060516945,0.721,41.4302817971996,11871426302056.4,-2081136054.38595,74.3859833333333,170461132878.607,3.91106195534027,-0.4795784,91.882,116.385,3.60000000003535,"0",13500.0438649003
"Algeria","2011",13500.0438649003,5.97229736302398,2.86050786729658,20.6680871432497,38.7881212988477,28.6861850586601,0.728,38.0532076876006,13795215800330.3,-2037319357.9126,72.9378833333333,191369111470.407,4.52421150505276,-0.5646223,90.153,114.181,2.89999999946306,"0",13303.3275185881
"Algeria","2012",13303.3275185881,5.04573145527112,7.18761157745374,20.3180344139318,36.8905478100074,28.5144313881196,0.728,39.1527291423267,14810905724457.2,-1541844615.21892,77.5359666666667,200586904241.375,8.89145091062314,-0.5324013,88.423,111.978,3.40000000029599,"0",13056.8025915699
"Algeria","2013",13056.8025915699,5,8.59999134686799,19.1357736663663,33.2098978857357,30.4009257853789,0.729,43.4111614791014,15099127139308,-1963635049.70214,79.3684,201436604411.915,3.25423910998847,-0.5344679,87.096,110.382,2.8,"0",13003.2667848382
"Armenia","1996",1990.58292290586,4.0916519160461,8.59504128798353,11.3430091616755,23.2400035043381,55.989556615586,0.634,21.0954471662552,6453110150.87975,-17570000,414.0415,168201671.082148,18.681185640036,-0.3805645,113.168,225.649,5.86540074943565,"0",2313.61779300261
"Armenia","1998",2313.61779300261,4.79820776549735,11.9549229705233,11.2920970499034,19.0030199716737,52.8394319098677,0.657,22.6863518699904,42029938635.6583,-220829000,504.915,293162998.658431,8.6724863238516,-0.4754119,106.198,213.162,7.29999998770998,"0",2658.34432173041
"Armenia","2000",2658.34432173041,8.20682622386151,16.6179012595121,10.7986680994975,22.1614188089398,50.0719114183969,0.669,21.92233140183,70912133285.6001,-104188500,539.525833333333,314200332.802207,-0.790883768934766,-0.5157526,97.943,200.185,5.90000000312092,"0",3463.98606346213
"Armenia","2002",3463.98606346213,8.27972393262004,33.2264593412268,9.16904182303383,27.832108365994,46.152393477237,0.682,25.4182967616869,156999954080.299,-110723793.820445,573.353333333333,430974325.401014,1.06004929341667,-0.0914017,89.687,187.207,13.1999999979356,"0",4043.65506161727
"Armenia","2003",4043.65506161727,7.26077782467624,27.6840574101283,9.38479580771821,30.4829978923981,49.5683697098445,0.691,28.3479499830947,205182722273.315,-122243974.97818,578.762954545455,501977062.059943,4.72155336605342,-0.1563007,89.904,189.896,14.0000000015501,"0",4614.86980387949
"Armenia","2004",4614.86980387949,8.90040911534942,19.0772516358879,9.3562321018201,28.1907438231723,44.8798901687648,0.7,29.1225577000264,225108677296.532,-247264860.111629,533.450833333333,547758869.582332,6.96126135875792,-0.0922412,90.121,192.585,10.4999999988202,"0",5455.43499457867
"Armenia","2005",5455.43499457867,9.08937188958323,29.1528804258817,9.71001179777312,27.3131979500115,42.8265406335218,0.712,35.765438994108,278532762066.851,-286684171.830529,457.686940629159,669480407.701409,0.638928002410126,-0.139913,90.338,195.273,13.8999999991133,"0",6411.81964016089
"Armenia","2006",6411.81964016089,8.29192998349096,33.738410335577,9.26564058035311,22.1459814355134,38.8841565463432,0.726,42.2254576837845,336812392871.05,-443904925.628455,416.040369724542,1071917964.48804,2.89235662459002,-0.2545792,90.555,197.962,13.1999999994661,"0",7551.64363563305
"Armenia","2007",7551.64363563305,13.2233852116385,18.1681065111446,9.39819198234112,18.1893569819725,38.7856901033422,0.741,44.3516229755633,374390095670.474,-658779848.027598,342.079116208671,1659090453.02799,4.40736089644519,-0.3758438,90.772,200.65,13.7000000015467,"0",8300.49198824733
"Armenia","2008",8300.49198824733,5.36264436138876,11.9012787584061,9.39590568718206,14.2657295739767,40.2765983873899,0.745,47.9428358213473,201255021510.575,-913226598.537507,305.969400261936,1406800823.43428,8.94995335353386,-0.1726939,88.245,196.828,6.90000000042959,"1",7233.03992810233
"Armenia","2009",7233.03992810233,-4.46660942289911,-25.3516049722065,12.2837259772012,14.6709007461363,42.6033349980631,0.742,41.1450508029059,369266606574.497,-707800329.856072,363.283285606061,2003623407.8546,3.40676682683799,-0.0297348,85.718,193.005,-14.1000000006998,"1",7506.32190855914
"Armenia","2010",7506.32190855914,3.80002598172713,-2.89993890219287,12.0437077284519,19.7484153168252,44.8945606568078,0.747,38.8147549853077,192707502565.034,-501862328.992661,373.660466738817,1865824296.86233,8.17636138473956,-0.1839135,83.191,189.182,2.2000000002151,"0",8025.4584849173
"Armenia","2011",8025.4584849173,2.39996712052404,-11.1999887907558,11.9102932556784,22.5231882640131,46.9123853980322,0.751,31.9217989798477,27995725625.1442,-434138222.389594,372.500882448711,1932471998.58389,7.6500080785929,-0.1289906,80.664,185.359,4.69999999867412,"0",9364.37529918435
"Armenia","2012",9364.37529918435,9.08145874369886,-1.71783222498753,10.9099638916146,27.5618114828439,48.3998644778265,0.756,24.6809527475996,-141027218694.852,-473210732.062169,401.763975626916,1799374398.90816,2.55802007757907,-0.0423688,78.137,181.537,7.20000000096486,"0",9835.80246091985
"Armenia","2013",9835.80246091985,1.66307635665548,-7.03524410653186,11.9350654316666,28.3534851384818,49.2015630214006,0.762,22.1524900726313,-92960299516.3198,-315829524.319474,409.625749270293,2251610255.35403,5.78966778544654,0.0688658,77.145,179.629,3.3,"0",10036.8898405952
"Australia","1996",21958.2550454195,3.40432740878167,2.73714514372097,17.9551136374406,18.9391943502546,19.3931375912388,0.89,24.8512601426462,-30193115589.3141,441654791.3511,1.27786333333333,17402141301.7261,2.61538461538462,1.800565,60.117,107.832,3.87858529337824,"0",24171.767188336
"Australia","1998",24171.767188336,4.949134915199,9.73682074591129,17.614611195092,19.5955769201339,20.4748536380903,0.896,25.6909999540892,-55427061687.0689,-2932190620.71574,1.59182833333333,15377553384.6145,0.860134629768157,1.682469,57.991,103.662,4.57668875918884,"0",26321.4464495089
"Australia","2000",26321.4464495089,4.25780437181211,8.09424324778909,17.7870981110444,19.4346594389549,21.5943517368742,0.903,26.3080439047188,-72094290436.6796,-10797958704.9726,1.72482666666667,18821546023.5147,4.45743514797225,1.810187,56.11,97.967,3.93313694470206,"0",28718.241079556
"Australia","2002",28718.241079556,3.09767166663416,9.12487656462675,17.5442457636894,20.77459420115,20.7826816731256,0.907,24.4931077503172,-84302771674.4854,-7681971734.88822,1.8405625,21567012300.1784,2.98157453936349,1.718943,53.059,90.811,4.0014040616517,"0",29734.7208766173
"Australia","2003",29734.7208766173,4.03162105190135,12.5672568968891,17.5953855373552,19.0950858969237,21.2010587295246,0.909,26.0162804634439,-106072602127.708,9612586773.251,1.54191416666667,33258076239.1012,2.73259596616783,1.837643,50.706,89.052,2.98593432165801,"0",31308.2105242907
"Australia","2004",31308.2105242907,5.03900992980032,8.73554727530154,17.4953747739649,17.2032857977397,19.9174485708545,0.911,27.171939946971,-137966565117.539,-33123390586.6106,1.3597525,36925537509.3118,2.34325522482587,2.006778,49.508,86.332,4.05545196750958,"0",32575.0692539649
"Australia","2005",32575.0692539649,4.54492332065084,6.0945841089905,17.5615885581832,18.2651015697588,21.0060810671628,0.906,27.5588673104423,-177536423917.532,-7620252751.31983,1.30947333333333,43257063108.6614,2.69183168316831,1.751213,47.595,85.447,3.20426979287869,"0",34288.8636875396
"Australia","2006",34288.8636875396,3.24642793559313,8.2734851718856,17.4798028963399,19.8939212990376,21.7103057916763,0.909,27.6044478789278,-228616333424.734,-6470053660.8773,1.3279734405,55078716457.7347,3.55528773727028,1.711956,48.235,82.945,2.79453702446311,"0",36544.8859750628
"Australia","2007",36544.8859750628,5.44135574732924,4.5196003965884,17.3439365061251,20.2036088949588,21.8478307885289,0.912,27.5714089820199,-323617832405.969,-30020094088.5358,1.1950725,26907894338.8501,2.32761128891476,1.825559,48.119,84.729,3.84423031556788,"0",37459.307649507
"Australia","2008",37459.307649507,4.91613326893261,8.76205163480634,17.2426533980343,20.1616732338809,22.7086594643905,0.926,28.6645947169529,-331552891228.129,-13272117217.3587,1.19217833333333,32923506492.0435,4.35029854990047,1.79397,46.643,81.993,3.65795352556486,"1",40300.7555477896
"Australia","2009",40300.7555477896,0.570209886538024,1.5240154849766,17.5915470045114,23.0048129381936,22.7930912712426,0.928,27.3960536287491,-379310550554.136,-17218512630.0947,1.28218881008452,41742190606.7948,1.77111716621252,1.705787,47.91,81.768,1.93699392030038,"1",39301.3411198761
"Australia","2010",39301.3411198761,3.25323888123282,1.7480620349763,17.9990024677012,19.810007754315,20.8396639745591,0.93,26.8511409755989,-337297043386.898,-17142068311.1791,1.09015948638677,42267797177.4333,2.91834002677376,1.768468,45.704,78.634,2.067417127684,"0",41965.3584189919
"Australia","2011",41965.3584189919,3.9852871701424,3.59974028346628,17.8107497977583,21.4364170540906,20.4703160052576,0.932,26.5072122273973,-317099747631.145,-57304251200.4141,0.969463201496735,46714016758.3861,3.30385015608744,1.695814,46.069,78.281,2.46275631162725,"0",42826.789579996
"Australia","2012",42826.789579996,2.97302589983606,11.603096001792,17.9862323586256,21.4808284059974,21.7295182659334,0.937,27.7425576441621,-331361833043.113,-51785739222.1873,0.965801030658708,49138172006.1935,1.76278015613193,1.62129,44.403,75.68,3.91816287094112,"0",45902.047948361
"Australia","2013",45902.047948361,1.7691748451157,2.89134347862294,17.8403795595542,19.9561676149363,21.2522627313421,0.931,27.8957916614323,-334137734463.396,-54767994546.3688,1.03584309652054,52837027749.6145,2.44988864142539,1.640055,44.986,75.444,2.58489770154893,"0",46880.2206571585
"Azerbaijan","1996",2409.19330611902,9.50000027921713,111.399970039844,12.017858449828,24.9286393910561,55.9211007831369,0.605,29.0016833784674,97966269.6,-627277000,0.860252833333333,213661231.432484,19.7948028061899,-0.9163896,114.521,245.123,1.29999946501567,"0",2829.59509387574
"Azerbaijan","1998",2829.59509387574,13.8999983319504,23.0000062332842,15.1572400162762,22.6995291518921,54.5282799511713,0.619,33.3662733244202,119710478.966891,-1022947000,0.773799686666667,448540667.457412,-0.772697886033187,-0.9765213,115.618,234.596,10.0000011653707,"0",3442.63193214946
"Azerbaijan","2000",3442.63193214946,21.7466958376063,-7.82629514795178,15.1501663805345,40.1708314787732,38.3777368008308,0.635,20.6735762277188,561277478.799352,-129177000,0.89483075,679605504.08201,1.80500303704358,-1.005987,118.133,220.92,11.0999995034959,"0",4233.44006339695
"Azerbaijan","2002",4233.44006339695,12.4293042029282,67.1958138677819,12.4041237113402,42.7678350515464,50.0503092783505,0.651,34.5764948453608,525544054.076452,-1066821000,0.972164166666667,720471772.469666,2.77116471998268,-0.9290094,120.648,207.244,9.43891634238625,"0",4716.37761192651
"Azerbaijan","2003",4716.37761192651,5.77707765709712,74.0857418863355,12.3892814664521,42.0065766459106,65.5453718603512,0.659,53.1714825439026,638440317.523401,-2351747000,0.982146,802839749.214127,2.23386492967051,-0.7668569,114.889,204.095,10.2083000110732,"0",5245.42525094374
"Azerbaijan","2004",5245.42525094374,10.6524250986026,25.1211240911278,12.9000492368291,48.7890084640454,72.718107430072,0.667,57.9904339874798,951043169.970073,-2351283000,0.9826955,1075084292.67504,6.70893042797785,-0.7424284,109.131,200.946,9.25380132627771,"0",6850.81301898172
"Azerbaijan","2005",6850.81301898172,21.1978695038601,-1.3426432992909,10.4220403274107,62.9411060091835,52.9007785985227,0.674,41.5348372928728,1028123988.73513,-459151000,0.945421,1177743664.23387,9.67950731917054,-0.7294372,103.372,197.796,27.9615380685244,"0",9387.10934891586
"Azerbaijan","2006",9387.10934891586,36.3712319417586,2.73338552842699,8.53986407912003,66.5041448400209,38.758255006348,0.701,29.8593848353266,1943922892.16159,1289475000,0.893445,2500372956.08952,8.32892482863207,-0.6535253,97.613,194.647,34.4662093637953,"0",11957.3911717855
"Azerbaijan","2007",11957.3911717855,18.0875407703311,-9.31738023666092,9.66026692054089,68.1289116905555,28.5128964581019,0.706,21.5250083743234,2856634428.09053,5034521000,0.858123808243728,4273114882.33472,16.6997549618245,-0.7891765,91.855,191.498,25.4632159061216,"0",13200.9407059818
"Azerbaijan","2008",13200.9407059818,6.58532256669805,1.60576502598326,8.49511176664042,65.7761378471842,23.4667590165732,0.716,18.6936308461975,4032132433.01568,540824000,0.821619578853046,6467239211.36657,20.8490871772713,-0.7735335,91.028,188.489,10.5914372943933,"1",14248.8924606106
"Azerbaijan","2009",14248.8924606106,6.38910957533936,-9.01509504809562,11.1234077215848,51.6357456848728,23.1082959987641,0.727,18.9486398045026,3132139195.27858,-147181000,0.803783333333333,5363850354.15113,1.45704835970323,-0.6581194,90.202,185.48,9.36907477711533,"1",14926.6376402283
"Azerbaijan","2010",14926.6376402283,-14.9717539493209,4.34200149680149,10.8814317673378,54.3047215353821,20.6812669257035,0.726,18.0595784763923,3613796427.506,-331155000,0.80265,6409059730.22349,5.72687224669606,-0.8069345,89.375,182.472,4.78924279245962,"0",14804.5744507911
"Azerbaijan","2011",14804.5744507911,23.9053683315127,11.9725325388703,10.1276832686917,56.4269805307016,24.0810644752506,0.727,20.2678468568795,7248633822.50741,-932582000,0.789686388888889,10273925784.8398,7.85833333333332,-0.7651436,88.549,179.463,-1.57299762108384,"0",15957.718850285
"Azerbaijan","2012",15957.718850285,2.20000009263255,2.19999726037308,10.5259600648111,52.9746801915106,25.2883893489114,0.73,22.3167232028526,7890650250.03655,-812407000,0.785645349462366,11277345749.0186,1.06621339720313,-0.7827144,87.723,176.454,2.20293902267821,"0",17188.9455056612
"Bahrain","2002",41932.5835516097,0.692532828895835,36.0147382795893,17.6690249392874,72.5085662959225,58.6250679204693,0.795,23.3477306246465,1346206250.42289,-26956705.9389952,0.376,1777159820.10789,-0.495540138751172,0.5528279,74.573,92.812,3.3485506679412,"0",42860.4822233235
"Bahrain","2003",42860.4822233235,3.28464663097421,15.2259983329545,17.3159819698232,72.0630719982325,56.0285101569836,0.797,23.735810361348,1334827484.45613,224654326.553137,0.376,1840973997.58307,1.59362549800788,0.4817965,72.824,90.633,6.29644197869368,"0",44185.3385399123
"Bahrain","2004",44185.3385399123,1.45422836053588,-3.33906009814963,15.43849075531,78.6051459613386,62.1321640785849,0.796,20.5199354428997,1249997022.04632,170330179.249347,0.376,2006203184.74825,2.35294117647061,0.546102,71.075,88.455,6.98096059429825,"0",45400.8527009258
"Bahrain","2005",45400.8527009258,2.73957736451875,30.8132563420048,14.0567332418424,83.8940482059345,64.4194769029886,0.795,26.7352737398905,1531606688.68899,86771034.2841144,0.376,2051923931.62393,2.58620689655173,0.3969875,69.326,86.276,6.76899787107483,"0",46200.6358641054
"Bahrain","2006",46200.6358641054,1.18052181261223,24.3034156362549,12.7112200856881,84.6389442624741,62.4652368065147,0.797,30.3879536462009,2270201433.02323,-1934606676.81138,0.376,2895643505.16612,2.00746965452849,0.3956852,67.578,84.097,6.46700012199585,"0",47532.8591584055
"Bahrain","2007",47532.8591584055,4.82150090408362,37.7033147495371,12.0997787155712,79.6795292320647,58.1055213402395,0.799,34.7132604204404,3680944809.59544,-87163578.6117713,0.376,4342187749.57618,3.25666666666702,0.4089861,65.829,81.919,8.29396044759683,"0",47847.6152454812
"Bahrain","2008",47847.6152454812,25.1813636635261,18.5972494939175,11.2930187332554,82.5773483806233,63.3051627651981,0.8,34.9481240884218,2732097934.05554,-173519631.140213,0.376,4050919098.60005,3.52600316363722,0.3868127,64.95,81.023,6.24501077496258,"1",46498.8434018951
"Bahrain","2009",46498.8434018951,10.95651509751,-29.4437701552858,13.9782278252058,68.4655938651118,49.4981315443774,0.798,26.1446971919251,2131886955.0319,-2048638923.12243,0.376,4008299045.06264,2.79551283550411,0.4806274,64.072,80.127,2.53988593585052,"1",46872.9477813149
"Bahrain","2010",46872.9477813149,14.203274325115,14.2936896619024,12.9275490034846,69.5373177399286,50.9350767827277,0.8,27.2864931284966,2062022631.36291,178271544.021768,0.376,5299463737.03106,1.96188468334624,0.4567964,63.193,79.231,4.33429917283131,"0",47377.4983094697
"Bahrain","2011",47377.4983094697,6.61824538139297,-12.4890295576479,13.8359519408503,99.4186691312384,74.7365988909427,0.801,22.4029574861368,1641366538.88597,112765957.446808,0.376,4774194828.72022,-0.400040697488052,0.5205983,62.315,78.336,1.98351501159991,"0",50675.6210184322
"Bahrain","2012",50675.6210184322,1.13044256626245,9.84189795066345,15.4423123163123,102.14552480855,83.7391257717264,0.808,28.1463689721443,1705692872.25376,-1028723404.25532,0.376,5454261306.9061,2.75739669962976,0.5496432,61.436,77.44,3.72810843046017,"0",51494.4117178119
"Bahrain","2013",51494.4117178119,9.89278468658796,16.9195048997736,15.552226265321,104.804803332124,87.0677507838272,0.815,25.9405926027639,1586384622.51278,-3196063829.78723,0.376,5527718440.19013,3.30001156888438,0.588751,60.59,76.45,5.41683981012071,"0",51101.9770222914
"Bangladesh","1996",1118.10112578419,-0.0963632186250436,11.9516758096461,4.72749921814699,9.70650764952346,16.3695800738575,0.443,20.7299506037379,66988762173.6322,-13529831.5362586,41.7941683333333,1869479672.24747,2.37712902953225,-0.6878501,183.903,184.132,4.52291921762344,"0",1212.18822440359
"Bangladesh","1998",1212.18822440359,1.68922922344859,9.11316358604135,5.12567978040796,11.7573312287186,16.1227321741207,0.461,22.1214128239602,77252944604.4436,-187057212.499121,46.9056516666667,1935771266.13791,8.4022379561323,-0.4404702,176.149,179.861,5.17702687345256,"0",1331.54842861048
"Bangladesh","2000",1331.54842861048,4.97514145694737,7.11769036600758,4.97312138319291,12.3442012279919,16.9775131339119,0.478,23.8085625731369,96066967735.4803,-280384629.677983,52.1416666666667,1515788656.4122,2.20825620937534,-0.580437,164.565,175.701,5.2932947184604,"0",1453.26225725918
"Bangladesh","2002",1453.26225725918,1.05718616229655,7.42011277633014,5.02264856478482,12.4099689322019,16.557411788963,0.492,24.3414161366729,83501213740.488,-49662443.9923349,57.888,1721734791.67036,3.33256493271908,-0.6887409,152.98,171.541,3.83312394005608,"0",1523.79747808748
"Bangladesh","2003",1523.79747808748,4.05170483140638,7.6573539948142,5.12829861719188,11.4311486959413,16.2267362042167,0.499,24.6791888612834,133383160775.027,-265507414.091238,58.15004,2624623706.05726,5.66870773441478,-0.7254452,148.699,169.974,4.73956739916446,"0",1620.42505311916
"Bangladesh","2004",1620.42505311916,5.96945859987402,8.20857983878646,5.17438311061483,11.1465089461353,15.7117252031078,0.506,24.9918339447004,164732851550.591,-444836577.956305,59.5126583333333,3221759632.85791,7.58753638504692,-0.8191851,144.418,168.407,5.2395329104527,"0",1753.87460797871
"Bangladesh","2005",1753.87460797871,6.73179805188937,9.76363989398182,5.18022516467283,14.3928418979283,20.0040929665367,0.514,25.8304355145863,148144985720.135,-811382056.103925,64.327475,2825004863.68236,7.04661816222037,-0.9113003,140.137,166.841,6.53594494052352,"0",1901.71670067808
"Bangladesh","2006",1901.71670067808,7.0476487047321,9.88795337577709,5.44007855680545,16.3534635652888,21.7584608673034,0.521,26.1441457474299,211924205000.301,-452928348.08698,68.9332333333333,3877163419.29565,6.76526117054756,-0.8245271,135.856,165.274,6.67190498148148,"0",2065.15477333591
"Bangladesh","2007",2065.15477333591,7.43389508441577,7.1468674763764,5.35945621469055,16.9953348464905,22.9470478066831,0.528,26.1784970672047,293042176259.565,-516766232.527525,68.874875,5277479281.25889,9.10698496905385,-0.7045036,131.575,163.707,7.0585993565727,"0",2206.51037075368
"Bangladesh","2008",2206.51037075368,3.98028502578775,9.81510592442598,5.17827687820651,17.6588584820757,24.9620555504832,0.531,26.2022714003991,300461148231.909,-1137762261.22987,68.598275,5787356027.0945,8.90194489465155,-0.7324244,128.84,162.277,6.01378975923306,"1",2309.56363735967
"Bangladesh","2009",2309.56363735967,2.2917384725263,7.38814465054871,5.09374516609514,16.9401329056133,23.1526633174097,0.543,26.2060570157536,562843543764.546,-720457353.571077,69.0390666666667,10341543873.7537,5.42347236174678,-0.7912479,126.106,160.847,5.04512479417738,"1",2439.06962718124
"Bangladesh","2010",2439.06962718124,4.60402990633244,8.56462188839909,5.07532583559895,16.0241126856916,21.7787299851405,0.557,26.2466561760577,642202833715.519,-1165816161.07858,69.6492916666667,11174828666.9521,8.12667639169919,-0.7356407,123.372,159.417,5.57178818839131,"0",2620.83379040874
"Bangladesh","2011",2620.83379040874,6.4916788310087,9.56094712866937,5.0974466876342,19.9220749554939,27.4987748801959,0.566,27.4209733686034,601693395881.708,-967290773.513049,74.1524,9174749651.12681,11.3951651552399,-0.7552108,120.637,157.988,6.46437912277771,"0",2937.6287981042
"Bangladesh","2012",2937.6287981042,4.11426076749255,10.5677295513892,5.03934251843094,20.1615888634893,27.9493338841896,0.575,28.2623350089151,927002764657.893,-1295344530.46955,81.8626583333333,12754226899.6072,6.21750422069283,-0.804239,117.903,156.558,6.5214587805942,"0",3143.58550275239
"Bangladesh","2013",3143.58550275239,5.12741356024378,5.36464179093082,5.11613164205746,19.5378741103687,26.7585286136071,0.579,28.3896207543569,1272572075354.08,-2056085292.75007,78.103235,18087689200.062,7.53040640913171,-0.7941526,115.091,154.386,6.0136056582172,"0",3368.05616403141
"Belarus","1996",4047.99073080981,5.33267302178508,-3.10000990408524,20.5516083799436,46.3498037416792,50.4250960440786,0.664,23.5192009966691,382268.81355626,-104500000,0.00132298766666667,469150024.053594,52.7120767531954,-0.3805645,128.347,358.553,2.80000465053934,"0",5073.96192831525
"Belarus","1998",5073.96192831525,13.247506546914,10.1000226112598,19.8646749107398,59.0511292994057,63.9065684365836,0.674,26.7119649197264,4300829.86321282,-200900000,0.004612762,702756649.059353,72.8697170535353,-0.601107,130.858,370.602,8.39999142031991,"0",5808.35742587087
